time,gFx,gFy,gFz
2026-07-22 10:28:45.9480,-0.214,-0.918,0.331,0.999
2026-07-22 10:28:45.9530,-0.193,-0.913,0.343,0.994
2026-07-22 10:28:45.9630,-0.167,-0.903,0.344,0.981
2026-07-22 10:28:45.9730,-0.147,-0.891,0.337,0.964
2026-07-22 10:28:45.9840,-0.145,-0.887,0.338,0.96
2026-07-22 10:28:45.9930,-0.162,-0.895,0.357,0.977
2026-07-22 10:28:46.0300,-0.223,-0.921,0.408,1.032
2026-07-22 10:28:46.0300,-0.223,-0.921,0.408,1.032
2026-07-22 10:28:46.0300,-0.223,-0.921,0.408,1.032
2026-07-22 10:28:46.0330,-0.254,-0.938,0.427,1.061
2026-07-22 10:28:46.0480,-0.26,-0.944,0.439,1.073
2026-07-22 10:28:46.0530,-0.252,-0.944,0.449,1.075
2026-07-22 10:28:46.0640,-0.237,-0.932,0.464,1.068
2026-07-22 10:28:46.0740,-0.206,-0.904,0.461,1.035
2026-07-22 10:28:46.0840,-0.176,-0.882,0.455,1.008
2026-07-22 10:28:46.0940,-0.164,-0.865,0.443,0.986
2026-07-22 10:28:46.1290,-0.175,-0.876,0.42,0.987
2026-07-22 10:28:46.1290,-0.175,-0.876,0.42,0.987
2026-07-22 10:28:46.1290,-0.175,-0.876,0.42,0.987
2026-07-22 10:28:46.1330,-0.193,-0.89,0.429,1.007
2026-07-22 10:28:46.1480,-0.212,-0.905,0.43,1.024
2026-07-22 10:28:46.1530,-0.231,-0.927,0.444,1.053
2026-07-22 10:28:46.1640,-0.25,-0.94,0.449,1.071
2026-07-22 10:28:46.1740,-0.265,-0.946,0.441,1.077
2026-07-22 10:28:46.1840,-0.273,-0.946,0.42,1.07
2026-07-22 10:28:46.1940,-0.273,-0.953,0.401,1.069
2026-07-22 10:28:46.2290,-0.235,-0.957,0.333,1.04
2026-07-22 10:28:46.2300,-0.235,-0.957,0.333,1.04
2026-07-22 10:28:46.2300,-0.235,-0.957,0.333,1.04
2026-07-22 10:28:46.2340,-0.224,-0.955,0.326,1.034
2026-07-22 10:28:46.2480,-0.217,-0.952,0.332,1.031
2026-07-22 10:28:46.2540,-0.21,-0.949,0.355,1.035
2026-07-22 10:28:46.2640,-0.212,-0.938,0.383,1.035
2026-07-22 10:28:46.2740,-0.213,-0.923,0.412,1.033
2026-07-22 10:28:46.2840,-0.215,-0.904,0.436,1.026
2026-07-22 10:28:46.2940,-0.211,-0.888,0.454,1.019
2026-07-22 10:28:46.3300,-0.169,-0.844,0.448,0.97
2026-07-22 10:28:46.3300,-0.169,-0.844,0.448,0.97
2026-07-22 10:28:46.3300,-0.169,-0.844,0.448,0.97
2026-07-22 10:28:46.3340,-0.158,-0.834,0.435,0.954
2026-07-22 10:28:46.3480,-0.153,-0.835,0.414,0.944
2026-07-22 10:28:46.3540,-0.155,-0.842,0.395,0.943
2026-07-22 10:28:46.3640,-0.161,-0.858,0.382,0.953
2026-07-22 10:28:46.3740,-0.172,-0.869,0.373,0.961
2026-07-22 10:28:46.3840,-0.183,-0.883,0.372,0.975
2026-07-22 10:28:46.3940,-0.189,-0.894,0.376,0.988
2026-07-22 10:28:46.4320,-0.169,-0.924,0.377,1.012
2026-07-22 10:28:46.4320,-0.169,-0.924,0.377,1.012
2026-07-22 10:28:46.4330,-0.169,-0.924,0.377,1.012
2026-07-22 10:28:46.4340,-0.167,-0.933,0.366,1.016
2026-07-22 10:28:46.4490,-0.168,-0.936,0.361,1.017
2026-07-22 10:28:46.4540,-0.177,-0.935,0.352,1.015
2026-07-22 10:28:46.4640,-0.192,-0.937,0.348,1.018
2026-07-22 10:28:46.4740,-0.213,-0.939,0.349,1.024
2026-07-22 10:28:46.4840,-0.226,-0.939,0.35,1.027
2026-07-22 10:28:46.4940,-0.245,-0.939,0.344,1.03
2026-07-22 10:28:46.5320,-0.297,-0.922,0.356,1.032
2026-07-22 10:28:46.5320,-0.297,-0.922,0.356,1.032
2026-07-22 10:28:46.5320,-0.297,-0.922,0.356,1.032
2026-07-22 10:28:46.5340,-0.299,-0.905,0.359,1.018
2026-07-22 10:28:46.5490,-0.294,-0.893,0.359,1.006
2026-07-22 10:28:46.5540,-0.283,-0.882,0.357,0.993
2026-07-22 10:28:46.5640,-0.264,-0.871,0.353,0.976
2026-07-22 10:28:46.5740,-0.247,-0.864,0.346,0.963
2026-07-22 10:28:46.5850,-0.235,-0.86,0.345,0.956
2026-07-22 10:28:46.5950,-0.229,-0.862,0.352,0.959
2026-07-22 10:28:46.6310,-0.232,-0.868,0.376,0.974
2026-07-22 10:28:46.6320,-0.232,-0.868,0.376,0.974
2026-07-22 10:28:46.6320,-0.232,-0.868,0.376,0.974
2026-07-22 10:28:46.6340,-0.237,-0.878,0.387,0.988
2026-07-22 10:28:46.6470,-0.241,-0.882,0.39,0.994
2026-07-22 10:28:46.6540,-0.24,-0.888,0.386,0.998
2026-07-22 10:28:46.6640,-0.236,-0.894,0.381,1.0
2026-07-22 10:28:46.6760,-0.234,-0.9,0.375,1.003
2026-07-22 10:28:46.6850,-0.232,-0.905,0.37,1.005
2026-07-22 10:28:46.6950,-0.231,-0.91,0.364,1.007
2026-07-22 10:28:46.7320,-0.242,-0.93,0.349,1.022
2026-07-22 10:28:46.7320,-0.242,-0.93,0.349,1.022
2026-07-22 10:28:46.7320,-0.242,-0.93,0.349,1.022
2026-07-22 10:28:46.7340,-0.245,-0.944,0.354,1.038
2026-07-22 10:28:46.7470,-0.254,-0.952,0.359,1.049
2026-07-22 10:28:46.7540,-0.26,-0.951,0.363,1.051
2026-07-22 10:28:46.7650,-0.258,-0.942,0.372,1.045
2026-07-22 10:28:46.7760,-0.249,-0.929,0.383,1.035
2026-07-22 10:28:46.7850,-0.235,-0.916,0.386,1.021
2026-07-22 10:28:46.7950,-0.224,-0.908,0.391,1.014
2026-07-22 10:28:46.8330,-0.202,-0.917,0.392,1.018
2026-07-22 10:28:46.8330,-0.202,-0.917,0.392,1.018
2026-07-22 10:28:46.8330,-0.202,-0.917,0.392,1.018
2026-07-22 10:28:46.8340,-0.206,-0.92,0.39,1.02
2026-07-22 10:28:46.8470,-0.211,-0.918,0.383,1.017
2026-07-22 10:28:46.8540,-0.217,-0.915,0.368,1.01
2026-07-22 10:28:46.8650,-0.221,-0.912,0.347,1.0
2026-07-22 10:28:46.8750,-0.226,-0.916,0.328,0.999
2026-07-22 10:28:46.8840,-0.226,-0.922,0.311,0.999
2026-07-22 10:28:46.8950,-0.227,-0.932,0.299,1.005
2026-07-22 10:28:46.9320,-0.221,-0.946,0.28,1.011
2026-07-22 10:28:46.9320,-0.221,-0.946,0.28,1.011
2026-07-22 10:28:46.9320,-0.221,-0.946,0.28,1.011
2026-07-22 10:28:46.9340,-0.218,-0.95,0.279,1.014
2026-07-22 10:28:46.9470,-0.216,-0.954,0.282,1.018
2026-07-22 10:28:46.9550,-0.212,-0.953,0.284,1.017
2026-07-22 10:28:46.9650,-0.206,-0.951,0.285,1.014
2026-07-22 10:28:46.9760,-0.198,-0.946,0.284,1.007
2026-07-22 10:28:46.9850,-0.193,-0.938,0.281,0.998
2026-07-22 10:28:46.9950,-0.189,-0.925,0.28,0.985
2026-07-22 10:28:47.0310,-0.189,-0.887,0.287,0.951
2026-07-22 10:28:47.0310,-0.189,-0.887,0.287,0.951
2026-07-22 10:28:47.0310,-0.189,-0.887,0.287,0.951
2026-07-22 10:28:47.0350,-0.203,-0.879,0.294,0.949
2026-07-22 10:28:47.0470,-0.221,-0.883,0.3,0.958
2026-07-22 10:28:47.0550,-0.239,-0.891,0.302,0.971
2026-07-22 10:28:47.0650,-0.252,-0.899,0.3,0.981
2026-07-22 10:28:47.0760,-0.263,-0.915,0.295,0.997
2026-07-22 10:28:47.0850,-0.269,-0.932,0.29,1.012
2026-07-22 10:28:47.0960,-0.264,-0.947,0.283,1.023
2026-07-22 10:28:47.1330,-0.173,-0.93,0.285,0.988
2026-07-22 10:28:47.1330,-0.173,-0.93,0.285,0.988
2026-07-22 10:28:47.1330,-0.173,-0.93,0.285,0.988
2026-07-22 10:28:47.1350,-0.139,-0.934,0.301,0.991
2026-07-22 10:28:47.1470,-0.109,-0.943,0.321,1.002
2026-07-22 10:28:47.1550,-0.085,-0.955,0.342,1.018
2026-07-22 10:28:47.1650,-0.075,-0.966,0.361,1.034
2026-07-22 10:28:47.1750,-0.076,-0.961,0.379,1.036
2026-07-22 10:28:47.1850,-0.084,-0.943,0.392,1.025
2026-07-22 10:28:47.1950,-0.105,-0.923,0.412,1.016
2026-07-22 10:28:47.2320,-0.177,-0.876,0.437,0.995
2026-07-22 10:28:47.2320,-0.177,-0.876,0.437,0.995
2026-07-22 10:28:47.2320,-0.177,-0.876,0.437,0.995
2026-07-22 10:28:47.2350,-0.196,-0.877,0.41,0.988
2026-07-22 10:28:47.2470,-0.207,-0.883,0.379,0.983
2026-07-22 10:28:47.2550,-0.215,-0.891,0.35,0.981
2026-07-22 10:28:47.2650,-0.221,-0.895,0.326,0.978
2026-07-22 10:28:47.2760,-0.222,-0.898,0.306,0.974
2026-07-22 10:28:47.2850,-0.224,-0.907,0.295,0.98
2026-07-22 10:28:47.2960,-0.222,-0.915,0.292,0.986
2026-07-22 10:28:47.3320,-0.226,-0.955,0.309,1.029
2026-07-22 10:28:47.3320,-0.226,-0.955,0.309,1.029
2026-07-22 10:28:47.3320,-0.226,-0.955,0.309,1.029
2026-07-22 10:28:47.3350,-0.242,-0.967,0.314,1.045
2026-07-22 10:28:47.3480,-0.254,-0.973,0.323,1.056
2026-07-22 10:28:47.3550,-0.264,-0.968,0.327,1.055
2026-07-22 10:28:47.3650,-0.264,-0.956,0.329,1.045
2026-07-22 10:28:47.3760,-0.253,-0.938,0.326,1.025
2026-07-22 10:28:47.3860,-0.236,-0.922,0.325,1.006
2026-07-22 10:28:47.3960,-0.217,-0.914,0.33,0.996
2026-07-22 10:28:47.4110,-0.202,-0.905,0.336,0.986
2026-07-22 10:28:47.4340,-0.201,-0.886,0.341,0.97
2026-07-22 10:28:47.4340,-0.201,-0.886,0.341,0.97
2026-07-22 10:28:47.4350,-0.211,-0.876,0.338,0.962
2026-07-22 10:28:47.4480,-0.218,-0.869,0.339,0.958
2026-07-22 10:28:47.4550,-0.221,-0.87,0.341,0.96
2026-07-22 10:28:47.4650,-0.224,-0.873,0.345,0.965
2026-07-22 10:28:47.4750,-0.221,-0.881,0.345,0.972
2026-07-22 10:28:47.4860,-0.225,-0.89,0.336,0.978
2026-07-22 10:28:47.4960,-0.227,-0.901,0.325,0.984
2026-07-22 10:28:47.5320,-0.239,-0.936,0.31,1.015
2026-07-22 10:28:47.5320,-0.239,-0.936,0.31,1.015
2026-07-22 10:28:47.5320,-0.239,-0.936,0.31,1.015
2026-07-22 10:28:47.5350,-0.249,-0.948,0.315,1.03
2026-07-22 10:28:47.5470,-0.259,-0.96,0.327,1.047
2026-07-22 10:28:47.5550,-0.263,-0.96,0.332,1.049
2026-07-22 10:28:47.5660,-0.264,-0.956,0.324,1.043
2026-07-22 10:28:47.5760,-0.266,-0.95,0.308,1.033
2026-07-22 10:28:47.5860,-0.272,-0.949,0.293,1.03
2026-07-22 10:28:47.5960,-0.28,-0.95,0.281,1.029
