time,gFx,gFy,gFz
2026-07-13 16:48:57.2650,0.011,-1.006,0.091,1.01
2026-07-13 16:48:57.2920,0.056,-1.026,0.124,1.035
2026-07-13 16:48:57.2920,0.056,-1.026,0.124,1.035
2026-07-13 16:48:57.2950,0.068,-1.037,0.135,1.048
2026-07-13 16:48:57.3090,0.074,-1.043,0.144,1.055
2026-07-13 16:48:57.3150,0.073,-1.045,0.142,1.057
2026-07-13 16:48:57.3250,0.058,-1.035,0.133,1.045
2026-07-13 16:48:57.3350,0.033,-1.014,0.123,1.022
2026-07-13 16:48:57.3450,0.007,-0.988,0.108,0.994
2026-07-13 16:48:57.3600,-0.016,-0.971,0.091,0.975
2026-07-13 16:48:57.3650,-0.043,-0.965,0.073,0.969
2026-07-13 16:48:57.3900,-0.082,-0.981,0.051,0.986
2026-07-13 16:48:57.3900,-0.082,-0.981,0.051,0.986
2026-07-13 16:48:57.3950,-0.098,-0.999,0.036,1.004
2026-07-13 16:48:57.4090,-0.12,-1.021,0.015,1.028
2026-07-13 16:48:57.4150,-0.133,-1.054,0.004,1.062
2026-07-13 16:48:57.4250,-0.137,-1.086,0.017,1.095
2026-07-13 16:48:57.4350,-0.145,-1.121,0.043,1.131
2026-07-13 16:48:57.4450,-0.143,-1.158,0.076,1.169
2026-07-13 16:48:57.4600,-0.134,-1.168,0.121,1.182
2026-07-13 16:48:57.4650,-0.12,-1.156,0.167,1.174
2026-07-13 16:48:57.4920,-0.121,-1.08,0.194,1.104
2026-07-13 16:48:57.4920,-0.121,-1.08,0.194,1.104
2026-07-13 16:48:57.4950,-0.129,-1.03,0.191,1.055
2026-07-13 16:48:57.5090,-0.145,-0.975,0.186,1.003
2026-07-13 16:48:57.5150,-0.171,-0.925,0.169,0.956
2026-07-13 16:48:57.5250,-0.188,-0.876,0.156,0.909
2026-07-13 16:48:57.5350,-0.194,-0.829,0.148,0.864
2026-07-13 16:48:57.5460,-0.184,-0.826,0.136,0.857
2026-07-13 16:48:57.5600,-0.198,-0.855,0.122,0.886
2026-07-13 16:48:57.5650,-0.219,-0.895,0.11,0.928
2026-07-13 16:48:57.5910,-0.208,-0.992,0.108,1.019
2026-07-13 16:48:57.5910,-0.208,-0.992,0.108,1.019
2026-07-13 16:48:57.5950,-0.196,-1.022,0.112,1.047
2026-07-13 16:48:57.6090,-0.186,-1.037,0.119,1.06
2026-07-13 16:48:57.6160,-0.177,-1.038,0.13,1.061
2026-07-13 16:48:57.6260,-0.174,-1.023,0.145,1.048
2026-07-13 16:48:57.6360,-0.177,-0.998,0.168,1.027
2026-07-13 16:48:57.6460,-0.179,-0.964,0.189,0.999
2026-07-13 16:48:57.6600,-0.184,-0.93,0.202,0.969
2026-07-13 16:48:57.6660,-0.186,-0.891,0.199,0.932
2026-07-13 16:48:57.6900,-0.165,-0.829,0.18,0.864
2026-07-13 16:48:57.6910,-0.165,-0.829,0.18,0.864
2026-07-13 16:48:57.6950,-0.152,-0.808,0.169,0.839
2026-07-13 16:48:57.7090,-0.14,-0.799,0.153,0.825
2026-07-13 16:48:57.7160,-0.132,-0.804,0.144,0.827
2026-07-13 16:48:57.7260,-0.128,-0.824,0.136,0.845
2026-07-13 16:48:57.7360,-0.132,-0.858,0.133,0.878
2026-07-13 16:48:57.7460,-0.135,-0.903,0.139,0.924
2026-07-13 16:48:57.7610,-0.138,-0.946,0.156,0.969
2026-07-13 16:48:57.7660,-0.136,-0.974,0.177,0.999
2026-07-13 16:48:57.7910,-0.131,-0.998,0.199,1.026
2026-07-13 16:48:57.7910,-0.131,-0.998,0.199,1.026
2026-07-13 16:48:57.7950,-0.13,-0.999,0.2,1.027
2026-07-13 16:48:57.8090,-0.122,-0.993,0.193,1.019
2026-07-13 16:48:57.8160,-0.111,-0.979,0.176,1.001
2026-07-13 16:48:57.8260,-0.101,-0.97,0.157,0.988
2026-07-13 16:48:57.8360,-0.094,-0.965,0.139,0.979
2026-07-13 16:48:57.8460,-0.087,-0.963,0.125,0.975
2026-07-13 16:48:57.8610,-0.086,-0.969,0.119,0.98
2026-07-13 16:48:57.8660,-0.09,-0.981,0.12,0.992
2026-07-13 16:48:57.8910,-0.118,-1.042,0.168,1.062
2026-07-13 16:48:57.8910,-0.118,-1.042,0.168,1.062
2026-07-13 16:48:57.8960,-0.124,-1.078,0.206,1.104
2026-07-13 16:48:57.9090,-0.124,-1.104,0.242,1.137
2026-07-13 16:48:57.9160,-0.119,-1.116,0.276,1.156
2026-07-13 16:48:57.9260,-0.127,-1.103,0.299,1.15
2026-07-13 16:48:57.9360,-0.149,-1.067,0.3,1.118
2026-07-13 16:48:57.9460,-0.174,-1.019,0.285,1.072
2026-07-13 16:48:57.9610,-0.188,-0.967,0.26,1.019
2026-07-13 16:48:57.9660,-0.185,-0.916,0.228,0.962
2026-07-13 16:48:57.9910,-0.161,-0.844,0.158,0.874
2026-07-13 16:48:57.9910,-0.161,-0.844,0.158,0.874
2026-07-13 16:48:57.9960,-0.154,-0.83,0.128,0.854
2026-07-13 16:48:58.0090,-0.148,-0.83,0.107,0.85
2026-07-13 16:48:58.0160,-0.149,-0.84,0.09,0.858
2026-07-13 16:48:58.0260,-0.156,-0.859,0.084,0.877
2026-07-13 16:48:58.0360,-0.165,-0.881,0.09,0.901
2026-07-13 16:48:58.0470,-0.18,-0.907,0.109,0.931
2026-07-13 16:48:58.0620,-0.195,-0.939,0.137,0.969
2026-07-13 16:48:58.0660,-0.207,-0.966,0.17,1.002
2026-07-13 16:48:58.0910,-0.222,-0.986,0.218,1.034
2026-07-13 16:48:58.0910,-0.222,-0.986,0.218,1.034
2026-07-13 16:48:58.0960,-0.22,-0.986,0.223,1.035
2026-07-13 16:48:58.1090,-0.212,-0.978,0.213,1.023
2026-07-13 16:48:58.1160,-0.196,-0.969,0.194,1.007
2026-07-13 16:48:58.1260,-0.181,-0.963,0.17,0.994
2026-07-13 16:48:58.1380,-0.166,-0.963,0.147,0.988
2026-07-13 16:48:58.1470,-0.158,-0.973,0.129,0.994
2026-07-13 16:48:58.1610,-0.157,-0.989,0.117,1.008
2026-07-13 16:48:58.1670,-0.161,-1.006,0.117,1.025
2026-07-13 16:48:58.1910,-0.189,-1.041,0.142,1.068
2026-07-13 16:48:58.1910,-0.189,-1.041,0.142,1.068
2026-07-13 16:48:58.1960,-0.207,-1.049,0.161,1.081
2026-07-13 16:48:58.2090,-0.225,-1.051,0.176,1.089
2026-07-13 16:48:58.2160,-0.239,-1.052,0.185,1.095
2026-07-13 16:48:58.2270,-0.243,-1.051,0.192,1.096
2026-07-13 16:48:58.2380,-0.24,-1.051,0.192,1.095
2026-07-13 16:48:58.2470,-0.233,-1.048,0.191,1.09
2026-07-13 16:48:58.2610,-0.227,-1.045,0.191,1.086
2026-07-13 16:48:58.2670,-0.219,-1.047,0.195,1.087
2026-07-13 16:48:58.2900,-0.21,-1.045,0.213,1.087
2026-07-13 16:48:58.2910,-0.21,-1.045,0.213,1.087
2026-07-13 16:48:58.2960,-0.215,-1.032,0.216,1.076
2026-07-13 16:48:58.3090,-0.224,-1.011,0.218,1.058
2026-07-13 16:48:58.3170,-0.233,-0.978,0.213,1.028
2026-07-13 16:48:58.3270,-0.237,-0.939,0.209,0.991
2026-07-13 16:48:58.3380,-0.233,-0.898,0.201,0.949
2026-07-13 16:48:58.3470,-0.223,-0.859,0.189,0.907
2026-07-13 16:48:58.3610,-0.208,-0.83,0.179,0.874
2026-07-13 16:48:58.3670,-0.19,-0.812,0.169,0.851
2026-07-13 16:48:58.3910,-0.147,-0.818,0.158,0.846
2026-07-13 16:48:58.3910,-0.147,-0.818,0.158,0.846
2026-07-13 16:48:58.3970,-0.132,-0.845,0.154,0.869
2026-07-13 16:48:58.4090,-0.123,-0.88,0.153,0.902
2026-07-13 16:48:58.4170,-0.122,-0.921,0.15,0.941
2026-07-13 16:48:58.4270,-0.121,-0.959,0.147,0.978
2026-07-13 16:48:58.4380,-0.122,-0.989,0.145,1.007
2026-07-13 16:48:58.4470,-0.127,-1.006,0.14,1.024
2026-07-13 16:48:58.4610,-0.132,-1.008,0.135,1.026
2026-07-13 16:48:58.4670,-0.137,-0.998,0.125,1.015
2026-07-13 16:48:58.4920,-0.143,-0.972,0.092,0.987
2026-07-13 16:48:58.4920,-0.143,-0.972,0.092,0.987
2026-07-13 16:48:58.4970,-0.147,-0.96,0.077,0.974
2026-07-13 16:48:58.5090,-0.154,-0.95,0.067,0.965
2026-07-13 16:48:58.5170,-0.159,-0.94,0.062,0.955
2026-07-13 16:48:58.5270,-0.157,-0.933,0.06,0.948
2026-07-13 16:48:58.5380,-0.15,-0.93,0.061,0.944
2026-07-13 16:48:58.5470,-0.135,-0.934,0.068,0.946
2026-07-13 16:48:58.5620,-0.117,-0.942,0.077,0.952
2026-07-13 16:48:58.5670,-0.099,-0.954,0.085,0.963
2026-07-13 16:48:58.5890,-0.063,-0.997,0.101,1.004
2026-07-13 16:48:58.5890,-0.063,-0.997,0.101,1.004
2026-07-13 16:48:58.5970,-0.041,-1.017,0.114,1.024
2026-07-13 16:48:58.6090,-0.026,-1.041,0.126,1.049
2026-07-13 16:48:58.6170,-0.023,-1.067,0.133,1.076
2026-07-13 16:48:58.6270,-0.033,-1.087,0.134,1.096
2026-07-13 16:48:58.6380,-0.055,-1.099,0.13,1.108
2026-07-13 16:48:58.6470,-0.076,-1.098,0.124,1.108
2026-07-13 16:48:58.6610,-0.089,-1.077,0.125,1.088
2026-07-13 16:48:58.6670,-0.097,-1.041,0.128,1.053
2026-07-13 16:48:58.6900,-0.099,-0.982,0.147,0.998
2026-07-13 16:48:58.6900,-0.099,-0.982,0.147,0.998
2026-07-13 16:48:58.6970,-0.093,-0.961,0.156,0.978
2026-07-13 16:48:58.7090,-0.084,-0.944,0.162,0.961
2026-07-13 16:48:58.7170,-0.072,-0.929,0.167,0.947
2026-07-13 16:48:58.7270,-0.062,-0.92,0.172,0.938
2026-07-13 16:48:58.7380,-0.058,-0.915,0.174,0.933
2026-07-13 16:48:58.7480,-0.062,-0.917,0.171,0.935
2026-07-13 16:48:58.7630,-0.076,-0.926,0.165,0.944
2026-07-13 16:48:58.7680,-0.09,-0.936,0.162,0.954
2026-07-13 16:48:58.7910,-0.106,-0.961,0.165,0.981
2026-07-13 16:48:58.7920,-0.106,-0.961,0.165,0.981
2026-07-13 16:48:58.7970,-0.116,-0.979,0.171,1.001
2026-07-13 16:48:58.8090,-0.12,-0.998,0.182,1.022
2026-07-13 16:48:58.8170,-0.122,-1.01,0.194,1.036
2026-07-13 16:48:58.8270,-0.121,-1.018,0.208,1.046
2026-07-13 16:48:58.8380,-0.117,-1.019,0.22,1.049
2026-07-13 16:48:58.8480,-0.113,-1.018,0.226,1.049
2026-07-13 16:48:58.8620,-0.113,-1.013,0.228,1.044
2026-07-13 16:48:58.8680,-0.12,-1.003,0.227,1.035
2026-07-13 16:48:58.8910,-0.149,-0.984,0.217,1.019
2026-07-13 16:48:58.8920,-0.149,-0.984,0.217,1.019
2026-07-13 16:48:58.8970,-0.167,-0.971,0.214,1.008
2026-07-13 16:48:58.9100,-0.179,-0.961,0.21,1.0
2026-07-13 16:48:58.9180,-0.18,-0.954,0.207,0.993
2026-07-13 16:48:58.9280,-0.174,-0.954,0.204,0.991
2026-07-13 16:48:58.9380,-0.165,-0.959,0.201,0.994
2026-07-13 16:48:58.9480,-0.151,-0.962,0.202,0.995
2026-07-13 16:48:58.9620,-0.136,-0.966,0.206,0.997
2026-07-13 16:48:58.9680,-0.123,-0.977,0.208,1.006
2026-07-13 16:48:58.9910,-0.115,-1.007,0.222,1.038
2026-07-13 16:48:58.9910,-0.115,-1.007,0.222,1.038
2026-07-13 16:48:58.9980,-0.119,-1.02,0.23,1.052
2026-07-13 16:48:59.0100,-0.125,-1.031,0.239,1.066
2026-07-13 16:48:59.0180,-0.131,-1.033,0.248,1.07
2026-07-13 16:48:59.0280,-0.134,-1.031,0.256,1.071
2026-07-13 16:48:59.0380,-0.141,-1.024,0.263,1.067
2026-07-13 16:48:59.0480,-0.151,-1.007,0.267,1.053
2026-07-13 16:48:59.0620,-0.163,-0.987,0.269,1.036
2026-07-13 16:48:59.0680,-0.173,-0.966,0.267,1.017
2026-07-13 16:48:59.0910,-0.184,-0.937,0.262,0.99
2026-07-13 16:48:59.0910,-0.184,-0.937,0.262,0.99
2026-07-13 16:48:59.0980,-0.178,-0.926,0.261,0.978
2026-07-13 16:48:59.1100,-0.169,-0.916,0.261,0.967
2026-07-13 16:48:59.1180,-0.16,-0.912,0.263,0.963
2026-07-13 16:48:59.1280,-0.147,-0.912,0.263,0.96
2026-07-13 16:48:59.1380,-0.136,-0.914,0.261,0.96
2026-07-13 16:48:59.1480,-0.128,-0.918,0.254,0.961
2026-07-13 16:48:59.1640,-0.123,-0.921,0.244,0.961
2026-07-13 16:48:59.1680,-0.122,-0.92,0.227,0.955
2026-07-13 16:48:59.1900,-0.12,-0.919,0.191,0.946
2026-07-13 16:48:59.1910,-0.12,-0.919,0.191,0.946
2026-07-13 16:48:59.1980,-0.121,-0.922,0.181,0.947
2026-07-13 16:48:59.2090,-0.125,-0.922,0.181,0.948
2026-07-13 16:48:59.2180,-0.13,-0.924,0.186,0.951
2026-07-13 16:48:59.2280,-0.135,-0.929,0.195,0.959
2026-07-13 16:48:59.2380,-0.14,-0.943,0.21,0.976
2026-07-13 16:48:59.2480,-0.141,-0.968,0.225,1.004
2026-07-13 16:48:59.2640,-0.139,-0.996,0.242,1.034
2026-07-13 16:48:59.2680,-0.133,-1.02,0.259,1.061
2026-07-13 16:48:59.2900,-0.114,-1.048,0.282,1.091
2026-07-13 16:48:59.2900,-0.114,-1.048,0.282,1.091
2026-07-13 16:48:59.2980,-0.101,-1.052,0.285,1.095
2026-07-13 16:48:59.3100,-0.09,-1.047,0.281,1.088
2026-07-13 16:48:59.3180,-0.079,-1.034,0.273,1.072
2026-07-13 16:48:59.3280,-0.07,-1.017,0.261,1.052
2026-07-13 16:48:59.3380,-0.068,-0.996,0.246,1.028
2026-07-13 16:48:59.3490,-0.072,-0.978,0.226,1.006
2026-07-13 16:48:59.3640,-0.079,-0.962,0.207,0.987
2026-07-13 16:48:59.3690,-0.089,-0.949,0.194,0.973
2026-07-13 16:48:59.3890,-0.097,-0.928,0.185,0.951
2026-07-13 16:48:59.3900,-0.097,-0.928,0.185,0.951
2026-07-13 16:48:59.3980,-0.096,-0.924,0.192,0.949
2026-07-13 16:48:59.4100,-0.096,-0.926,0.202,0.953
2026-07-13 16:48:59.4180,-0.101,-0.933,0.212,0.962
2026-07-13 16:48:59.4290,-0.109,-0.94,0.221,0.972
2026-07-13 16:48:59.4390,-0.122,-0.947,0.224,0.981
2026-07-13 16:48:59.4490,-0.128,-0.952,0.223,0.986
2026-07-13 16:48:59.4620,-0.132,-0.954,0.218,0.987
2026-07-13 16:48:59.4690,-0.131,-0.95,0.208,0.981
2026-07-13 16:48:59.4940,-0.107,-0.942,0.182,0.965
2026-07-13 16:48:59.4950,-0.107,-0.942,0.182,0.965
2026-07-13 16:48:59.4980,-0.095,-0.943,0.173,0.963
2026-07-13 16:48:59.5100,-0.085,-0.951,0.164,0.969
2026-07-13 16:48:59.5180,-0.084,-0.96,0.161,0.977
2026-07-13 16:48:59.5290,-0.092,-0.971,0.156,0.988
2026-07-13 16:48:59.5390,-0.103,-0.986,0.157,1.004
2026-07-13 16:48:59.5490,-0.11,-0.999,0.163,1.018
2026-07-13 16:48:59.5640,-0.113,-1.009,0.171,1.03
2026-07-13 16:48:59.5690,-0.113,-1.014,0.183,1.037
2026-07-13 16:48:59.5910,-0.119,-1.02,0.2,1.046
2026-07-13 16:48:59.5910,-0.119,-1.02,0.2,1.046
2026-07-13 16:48:59.5990,-0.123,-1.016,0.206,1.044
2026-07-13 16:48:59.6100,-0.132,-1.014,0.205,1.043
2026-07-13 16:48:59.6190,-0.138,-1.009,0.202,1.038
2026-07-13 16:48:59.6290,-0.138,-1.0,0.193,1.028
2026-07-13 16:48:59.6390,-0.135,-0.995,0.184,1.021
2026-07-13 16:48:59.6490,-0.133,-0.989,0.173,1.013
2026-07-13 16:48:59.6650,-0.135,-0.983,0.165,1.006
2026-07-13 16:48:59.6690,-0.137,-0.98,0.162,1.003
2026-07-13 16:48:59.6910,-0.137,-0.981,0.167,1.004
2026-07-13 16:48:59.6910,-0.137,-0.981,0.167,1.004
2026-07-13 16:48:59.6990,-0.136,-0.989,0.174,1.013
2026-07-13 16:48:59.7100,-0.133,-0.996,0.187,1.022
2026-07-13 16:48:59.7190,-0.13,-1.0,0.198,1.028
2026-07-13 16:48:59.7290,-0.129,-0.999,0.21,1.029
2026-07-13 16:48:59.7390,-0.127,-0.998,0.217,1.029
2026-07-13 16:48:59.7490,-0.124,-0.996,0.22,1.028
2026-07-13 16:48:59.7650,-0.121,-0.991,0.221,1.023
2026-07-13 16:48:59.7690,-0.12,-0.986,0.222,1.018
2026-07-13 16:48:59.7920,-0.12,-0.973,0.216,1.004
2026-07-13 16:48:59.7920,-0.12,-0.973,0.216,1.004
2026-07-13 16:48:59.7990,-0.122,-0.967,0.212,0.997
2026-07-13 16:48:59.8100,-0.126,-0.963,0.208,0.993
2026-07-13 16:48:59.8190,-0.129,-0.962,0.205,0.992
2026-07-13 16:48:59.8290,-0.133,-0.96,0.203,0.99
2026-07-13 16:48:59.8390,-0.133,-0.959,0.2,0.989
2026-07-13 16:48:59.8500,-0.129,-0.959,0.197,0.987
2026-07-13 16:48:59.8650,-0.126,-0.962,0.193,0.989
2026-07-13 16:48:59.8700,-0.123,-0.963,0.192,0.99
2026-07-13 16:48:59.8940,-0.125,-0.972,0.188,0.998
2026-07-13 16:48:59.8940,-0.125,-0.972,0.188,0.998
2026-07-13 16:48:59.8990,-0.126,-0.98,0.19,1.006
2026-07-13 16:48:59.9100,-0.124,-0.988,0.195,1.015
2026-07-13 16:48:59.9190,-0.122,-0.993,0.205,1.021
2026-07-13 16:48:59.9290,-0.119,-0.996,0.209,1.025
2026-07-13 16:48:59.9400,-0.12,-0.998,0.214,1.028
2026-07-13 16:48:59.9500,-0.118,-0.999,0.219,1.03
2026-07-13 16:48:59.9650,-0.115,-0.999,0.219,1.029
2026-07-13 16:48:59.9700,-0.113,-0.995,0.216,1.024
2026-07-13 16:48:59.9930,-0.12,-0.979,0.202,1.007
2026-07-13 16:48:59.9930,-0.12,-0.979,0.202,1.007
2026-07-13 16:48:59.9990,-0.123,-0.969,0.197,0.996
2026-07-13 16:49:00.0100,-0.126,-0.964,0.192,0.991
2026-07-13 16:49:00.0190,-0.128,-0.958,0.188,0.985
2026-07-13 16:49:00.0290,-0.128,-0.957,0.188,0.984
2026-07-13 16:49:00.0400,-0.126,-0.957,0.192,0.984
2026-07-13 16:49:00.0500,-0.124,-0.96,0.197,0.988
2026-07-13 16:49:00.0650,-0.122,-0.961,0.203,0.99
2026-07-13 16:49:00.0700,-0.121,-0.963,0.21,0.993
2026-07-13 16:49:00.0920,-0.12,-0.968,0.215,0.999
2026-07-13 16:49:00.0920,-0.12,-0.968,0.215,0.999
2026-07-13 16:49:00.0990,-0.121,-0.969,0.215,1.0
2026-07-13 16:49:00.1100,-0.122,-0.968,0.213,0.999
2026-07-13 16:49:00.1210,-0.125,-0.97,0.206,0.999
2026-07-13 16:49:00.1300,-0.127,-0.971,0.201,1.0
2026-07-13 16:49:00.1400,-0.128,-0.971,0.198,0.999
2026-07-13 16:49:00.1500,-0.129,-0.971,0.196,0.999
2026-07-13 16:49:00.1650,-0.127,-0.978,0.196,1.005
2026-07-13 16:49:00.1940,-0.125,-0.986,0.205,1.015
2026-07-13 16:49:00.1940,-0.125,-0.986,0.205,1.015
2026-07-13 16:49:00.1940,-0.125,-0.986,0.205,1.015
