time,gFx,gFy,gFz
2026-07-13 19:44:39.3990,-0.03,-0.831,0.122,0.84
2026-07-13 19:44:39.4090,-0.031,-0.82,0.122,0.83
2026-07-13 19:44:39.4190,-0.039,-0.817,0.121,0.827
2026-07-13 19:44:39.4300,-0.043,-0.817,0.12,0.827
2026-07-13 19:44:39.4460,-0.037,-0.815,0.118,0.824
2026-07-13 19:44:39.4490,-0.028,-0.818,0.111,0.826
2026-07-13 19:44:39.4590,-0.013,-0.828,0.101,0.834
2026-07-13 19:44:39.4690,0.002,-0.836,0.101,0.842
2026-07-13 19:44:39.4790,0.009,-0.852,0.113,0.86
2026-07-13 19:44:39.4890,0.016,-0.87,0.125,0.879
2026-07-13 19:44:39.4990,0.015,-0.884,0.131,0.894
2026-07-13 19:44:39.5090,0.008,-0.893,0.126,0.902
2026-07-13 19:44:39.5190,0.002,-0.904,0.12,0.912
2026-07-13 19:44:39.5480,-0.009,-0.966,0.099,0.971
2026-07-13 19:44:39.5480,-0.009,-0.966,0.099,0.971
2026-07-13 19:44:39.5490,-0.013,-0.994,0.086,0.998
2026-07-13 19:44:39.5590,-0.016,-1.014,0.081,1.017
2026-07-13 19:44:39.5690,-0.02,-1.029,0.095,1.034
2026-07-13 19:44:39.5790,-0.026,-1.049,0.124,1.057
2026-07-13 19:44:39.5890,-0.03,-1.069,0.153,1.08
2026-07-13 19:44:39.5990,-0.039,-1.083,0.175,1.098
2026-07-13 19:44:39.6090,-0.053,-1.08,0.19,1.098
2026-07-13 19:44:39.6190,-0.069,-1.067,0.201,1.088
2026-07-13 19:44:39.6460,-0.067,-1.049,0.211,1.072
2026-07-13 19:44:39.6460,-0.067,-1.049,0.211,1.072
2026-07-13 19:44:39.6490,-0.051,-1.04,0.2,1.06
2026-07-13 19:44:39.6590,-0.034,-1.025,0.178,1.041
2026-07-13 19:44:39.6690,-0.019,-1.012,0.152,1.024
2026-07-13 19:44:39.6790,-0.008,-1.002,0.126,1.01
2026-07-13 19:44:39.6890,-0.001,-1.001,0.106,1.007
2026-07-13 19:44:39.7000,-0.0,-1.003,0.1,1.008
2026-07-13 19:44:39.7090,0.001,-1.002,0.111,1.008
2026-07-13 19:44:39.7190,-0.002,-0.999,0.134,1.008
2026-07-13 19:44:39.7310,-0.011,-1.002,0.165,1.016
2026-07-13 19:44:39.7460,-0.027,-1.009,0.196,1.028
2026-07-13 19:44:39.7500,-0.041,-1.016,0.218,1.04
2026-07-13 19:44:39.7590,-0.055,-1.019,0.236,1.047
2026-07-13 19:44:39.7690,-0.068,-1.015,0.246,1.047
2026-07-13 19:44:39.7790,-0.074,-1.013,0.254,1.047
2026-07-13 19:44:39.7890,-0.076,-1.01,0.258,1.045
2026-07-13 19:44:39.7990,-0.074,-1.007,0.258,1.042
2026-07-13 19:44:39.8090,-0.068,-0.997,0.256,1.032
2026-07-13 19:44:39.8190,-0.064,-0.988,0.247,1.02
2026-07-13 19:44:39.8310,-0.061,-0.982,0.236,1.012
2026-07-13 19:44:39.8470,-0.061,-0.976,0.226,1.004
2026-07-13 19:44:39.8490,-0.063,-0.973,0.214,0.998
2026-07-13 19:44:39.8590,-0.061,-0.977,0.207,1.001
2026-07-13 19:44:39.8690,-0.057,-0.982,0.209,1.006
2026-07-13 19:44:39.8800,-0.065,-0.994,0.211,1.018
2026-07-13 19:44:39.8900,-0.074,-1.011,0.22,1.037
2026-07-13 19:44:39.9000,-0.088,-1.027,0.23,1.056
2026-07-13 19:44:39.9100,-0.097,-1.044,0.242,1.076
2026-07-13 19:44:39.9200,-0.1,-1.061,0.259,1.097
2026-07-13 19:44:39.9470,-0.106,-1.073,0.293,1.117
2026-07-13 19:44:39.9470,-0.106,-1.073,0.293,1.117
2026-07-13 19:44:39.9500,-0.1,-1.072,0.308,1.12
2026-07-13 19:44:39.9600,-0.089,-1.064,0.317,1.114
2026-07-13 19:44:39.9700,-0.071,-1.047,0.323,1.098
2026-07-13 19:44:39.9800,-0.061,-1.032,0.32,1.082
2026-07-13 19:44:39.9900,-0.057,-1.009,0.31,1.057
2026-07-13 19:44:40.0000,-0.059,-0.99,0.298,1.036
2026-07-13 19:44:40.0100,-0.06,-0.973,0.287,1.016
2026-07-13 19:44:40.0200,-0.063,-0.955,0.282,0.998
2026-07-13 19:44:40.0310,-0.063,-0.946,0.279,0.988
2026-07-13 19:44:40.0480,-0.068,-0.94,0.281,0.983
2026-07-13 19:44:40.0500,-0.07,-0.936,0.286,0.981
2026-07-13 19:44:40.0600,-0.064,-0.933,0.296,0.981
2026-07-13 19:44:40.0700,-0.064,-0.933,0.306,0.984
2026-07-13 19:44:40.0800,-0.057,-0.929,0.318,0.984
2026-07-13 19:44:40.0900,-0.051,-0.926,0.328,0.984
2026-07-13 19:44:40.1000,-0.042,-0.928,0.335,0.988
2026-07-13 19:44:40.1100,-0.034,-0.933,0.335,0.992
2026-07-13 19:44:40.1200,-0.03,-0.934,0.335,0.993
2026-07-13 19:44:40.1320,-0.026,-0.939,0.333,0.997
2026-07-13 19:44:40.1480,-0.03,-0.941,0.319,0.994
2026-07-13 19:44:40.1500,-0.047,-0.939,0.288,0.983
2026-07-13 19:44:40.1600,-0.057,-0.937,0.259,0.974
2026-07-13 19:44:40.1700,-0.059,-0.938,0.242,0.971
2026-07-13 19:44:40.1800,-0.067,-0.94,0.226,0.969
2026-07-13 19:44:40.1900,-0.081,-0.935,0.207,0.961
2026-07-13 19:44:40.2000,-0.068,-0.937,0.211,0.963
2026-07-13 19:44:40.2100,-0.046,-0.954,0.239,0.985
2026-07-13 19:44:40.2200,-0.026,-0.966,0.279,1.006
2026-07-13 19:44:40.2320,-0.016,-0.978,0.316,1.028
2026-07-13 19:44:40.2480,-0.015,-0.983,0.341,1.041
2026-07-13 19:44:40.2510,-0.017,-0.977,0.352,1.039
2026-07-13 19:44:40.2600,-0.019,-0.967,0.346,1.027
2026-07-13 19:44:40.2700,-0.019,-0.953,0.332,1.009
2026-07-13 19:44:40.2800,-0.016,-0.938,0.315,0.99
2026-07-13 19:44:40.2900,-0.008,-0.924,0.295,0.97
2026-07-13 19:44:40.3010,-0.005,-0.913,0.268,0.952
2026-07-13 19:44:40.3100,-0.017,-0.914,0.236,0.944
2026-07-13 19:44:40.3200,-0.026,-0.923,0.216,0.948
2026-07-13 19:44:40.3320,-0.032,-0.939,0.207,0.962
2026-07-13 19:44:40.3480,-0.032,-0.963,0.213,0.987
2026-07-13 19:44:40.3500,-0.032,-0.993,0.224,1.018
2026-07-13 19:44:40.3600,-0.034,-1.021,0.245,1.051
2026-07-13 19:44:40.3700,-0.034,-1.041,0.269,1.076
2026-07-13 19:44:40.3800,-0.036,-1.063,0.29,1.102
2026-07-13 19:44:40.3900,-0.043,-1.068,0.309,1.113
2026-07-13 19:44:40.4010,-0.045,-1.053,0.319,1.101
2026-07-13 19:44:40.4100,-0.049,-1.034,0.315,1.082
2026-07-13 19:44:40.4200,-0.061,-1.012,0.302,1.058
2026-07-13 19:44:40.4320,-0.07,-0.987,0.283,1.029
2026-07-13 19:44:40.4490,-0.07,-0.954,0.268,0.993
2026-07-13 19:44:40.4520,-0.071,-0.923,0.254,0.96
2026-07-13 19:44:40.4610,-0.075,-0.906,0.249,0.943
2026-07-13 19:44:40.4710,-0.079,-0.908,0.251,0.945
2026-07-13 19:44:40.4810,-0.074,-0.916,0.262,0.956
2026-07-13 19:44:40.4910,-0.071,-0.933,0.278,0.976
2026-07-13 19:44:40.5010,-0.063,-0.953,0.299,1.001
2026-07-13 19:44:40.5110,-0.053,-0.974,0.32,1.027
2026-07-13 19:44:40.5210,-0.054,-0.981,0.338,1.039
2026-07-13 19:44:40.5480,-0.05,-0.992,0.354,1.054
2026-07-13 19:44:40.5480,-0.05,-0.992,0.354,1.054
2026-07-13 19:44:40.5510,-0.053,-0.997,0.348,1.057
2026-07-13 19:44:40.5610,-0.049,-0.998,0.342,1.056
2026-07-13 19:44:40.5710,-0.045,-0.993,0.341,1.051
2026-07-13 19:44:40.5810,-0.048,-0.987,0.339,1.045
2026-07-13 19:44:40.5910,-0.05,-0.999,0.329,1.053
2026-07-13 19:44:40.6010,-0.058,-1.002,0.321,1.054
2026-07-13 19:44:40.6110,-0.065,-0.996,0.315,1.047
2026-07-13 19:44:40.6210,-0.062,-0.989,0.304,1.037
2026-07-13 19:44:40.6330,-0.066,-0.98,0.291,1.024
2026-07-13 19:44:40.6480,-0.074,-0.96,0.295,1.007
2026-07-13 19:44:40.6510,-0.077,-0.933,0.292,0.981
2026-07-13 19:44:40.6610,-0.079,-0.916,0.289,0.964
2026-07-13 19:44:40.6710,-0.079,-0.908,0.29,0.956
2026-07-13 19:44:40.6810,-0.073,-0.909,0.29,0.957
2026-07-13 19:44:40.6910,-0.062,-0.921,0.293,0.968
2026-07-13 19:44:40.7010,-0.058,-0.945,0.299,0.993
2026-07-13 19:44:40.7110,-0.049,-0.956,0.309,1.006
2026-07-13 19:44:40.7210,-0.042,-0.965,0.327,1.02
2026-07-13 19:44:40.7490,-0.035,-0.987,0.349,1.047
2026-07-13 19:44:40.7490,-0.035,-0.987,0.349,1.047
2026-07-13 19:44:40.7510,-0.034,-1.002,0.36,1.065
2026-07-13 19:44:40.7610,-0.029,-1.002,0.366,1.067
2026-07-13 19:44:40.7710,-0.03,-0.999,0.366,1.064
2026-07-13 19:44:40.7810,-0.03,-0.994,0.363,1.059
2026-07-13 19:44:40.7910,-0.031,-0.98,0.356,1.043
2026-07-13 19:44:40.8010,-0.042,-0.973,0.339,1.031
2026-07-13 19:44:40.8110,-0.056,-0.968,0.328,1.024
2026-07-13 19:44:40.8210,-0.064,-0.961,0.315,1.013
2026-07-13 19:44:40.8490,-0.075,-0.952,0.303,1.002
2026-07-13 19:44:40.8490,-0.075,-0.952,0.303,1.002
2026-07-13 19:44:40.8510,-0.074,-0.951,0.309,1.003
2026-07-13 19:44:40.8610,-0.074,-0.949,0.32,1.004
2026-07-13 19:44:40.8710,-0.068,-0.951,0.336,1.011
2026-07-13 19:44:40.8820,-0.054,-0.951,0.349,1.014
2026-07-13 19:44:40.8910,-0.041,-0.948,0.366,1.017
2026-07-13 19:44:40.9010,-0.025,-0.942,0.376,1.015
2026-07-13 19:44:40.9110,-0.006,-0.94,0.38,1.014
2026-07-13 19:44:40.9210,0.007,-0.937,0.381,1.012
2026-07-13 19:44:40.9340,0.014,-0.933,0.377,1.006
2026-07-13 19:44:40.9410,0.019,-0.931,0.369,1.002
2026-07-13 19:44:40.9640,0.026,-0.931,0.35,0.995
2026-07-13 19:44:40.9640,0.026,-0.931,0.35,0.995
2026-07-13 19:44:40.9710,0.024,-0.931,0.338,0.991
2026-07-13 19:44:40.9820,0.015,-0.932,0.326,0.987
2026-07-13 19:44:40.9910,0.003,-0.933,0.319,0.986
2026-07-13 19:44:41.0010,-0.007,-0.934,0.31,0.984
2026-07-13 19:44:41.0110,-0.021,-0.936,0.297,0.982
2026-07-13 19:44:41.0210,-0.008,-0.93,0.311,0.981
2026-07-13 19:44:41.0340,0.002,-0.933,0.323,0.987
2026-07-13 19:44:41.0410,0.007,-0.937,0.332,0.994
2026-07-13 19:44:41.0640,0.017,-0.951,0.345,1.012
2026-07-13 19:44:41.0640,0.017,-0.951,0.345,1.012
2026-07-13 19:44:41.0710,0.018,-0.961,0.341,1.02
2026-07-13 19:44:41.0820,0.021,-0.966,0.342,1.025
2026-07-13 19:44:41.0920,0.025,-0.964,0.349,1.026
2026-07-13 19:44:41.1010,0.025,-0.961,0.349,1.023
2026-07-13 19:44:41.1120,0.026,-0.957,0.35,1.019
2026-07-13 19:44:41.1220,0.023,-0.954,0.347,1.015
2026-07-13 19:44:41.1340,0.016,-0.95,0.34,1.009
2026-07-13 19:44:41.1420,0.013,-0.942,0.336,1.0
2026-07-13 19:44:41.1650,-0.008,-0.942,0.321,0.995
2026-07-13 19:44:41.1650,-0.008,-0.942,0.321,0.995
2026-07-13 19:44:41.1720,-0.022,-0.94,0.304,0.988
2026-07-13 19:44:41.1820,-0.025,-0.936,0.298,0.983
2026-07-13 19:44:41.1920,-0.024,-0.935,0.297,0.981
2026-07-13 19:44:41.2020,-0.023,-0.939,0.292,0.984
2026-07-13 19:44:41.2120,-0.015,-0.94,0.297,0.986
2026-07-13 19:44:41.2220,-0.007,-0.946,0.301,0.993
2026-07-13 19:44:41.2340,0.001,-0.951,0.309,1.0
2026-07-13 19:44:41.2420,0.005,-0.954,0.316,1.005
2026-07-13 19:44:41.2640,0.003,-0.959,0.326,1.013
2026-07-13 19:44:41.2650,0.003,-0.959,0.326,1.013
2026-07-13 19:44:41.2720,-0.005,-0.959,0.322,1.012
2026-07-13 19:44:41.2820,-0.02,-0.959,0.315,1.01
2026-07-13 19:44:41.2920,-0.036,-0.954,0.304,1.002
2026-07-13 19:44:41.3020,-0.044,-0.951,0.298,0.998
2026-07-13 19:44:41.3120,-0.044,-0.942,0.305,0.991
2026-07-13 19:44:41.3220,-0.039,-0.939,0.315,0.991
2026-07-13 19:44:41.3340,-0.037,-0.938,0.325,0.993
2026-07-13 19:44:41.3420,-0.038,-0.933,0.338,0.993
2026-07-13 19:44:41.3640,-0.035,-0.922,0.345,0.985
2026-07-13 19:44:41.3650,-0.035,-0.922,0.345,0.985
2026-07-13 19:44:41.3720,-0.035,-0.921,0.341,0.983
2026-07-13 19:44:41.3820,-0.035,-0.924,0.335,0.983
2026-07-13 19:44:41.3920,-0.032,-0.929,0.325,0.985
2026-07-13 19:44:41.4020,-0.032,-0.936,0.313,0.987
2026-07-13 19:44:41.4120,-0.034,-0.941,0.309,0.991
2026-07-13 19:44:41.4220,-0.031,-0.952,0.307,1.001
2026-07-13 19:44:41.4340,-0.029,-0.964,0.308,1.012
2026-07-13 19:44:41.4420,-0.025,-0.974,0.307,1.022
2026-07-13 19:44:41.4640,-0.015,-0.985,0.313,1.034
2026-07-13 19:44:41.4640,-0.015,-0.985,0.313,1.034
2026-07-13 19:44:41.4720,-0.01,-0.989,0.315,1.038
2026-07-13 19:44:41.4820,-0.008,-0.988,0.318,1.038
2026-07-13 19:44:41.4920,-0.008,-0.989,0.321,1.04
2026-07-13 19:44:41.5020,-0.011,-0.986,0.33,1.04
2026-07-13 19:44:41.5120,-0.019,-0.978,0.335,1.034
2026-07-13 19:44:41.5220,-0.027,-0.962,0.337,1.02
2026-07-13 19:44:41.5340,-0.03,-0.946,0.331,1.003
2026-07-13 19:44:41.5420,-0.032,-0.933,0.319,0.987
2026-07-13 19:44:41.5640,-0.036,-0.929,0.293,0.975
2026-07-13 19:44:41.5640,-0.036,-0.929,0.293,0.975
2026-07-13 19:44:41.5720,-0.029,-0.934,0.287,0.978
2026-07-13 19:44:41.5820,-0.021,-0.939,0.284,0.981
2026-07-13 19:44:41.5920,-0.014,-0.945,0.288,0.988
2026-07-13 19:44:41.6020,-0.004,-0.949,0.298,0.995
2026-07-13 19:44:41.6120,0.001,-0.951,0.311,1.001
2026-07-13 19:44:41.6220,-0.001,-0.954,0.323,1.007
2026-07-13 19:44:41.6340,-0.008,-0.957,0.334,1.014
2026-07-13 19:44:41.6420,-0.016,-0.957,0.343,1.017
2026-07-13 19:44:41.6640,-0.044,-0.947,0.346,1.009
2026-07-13 19:44:41.6640,-0.044,-0.947,0.346,1.009
2026-07-13 19:44:41.6720,-0.053,-0.935,0.34,0.996
2026-07-13 19:44:41.6820,-0.056,-0.933,0.331,0.992
2026-07-13 19:44:41.6930,-0.054,-0.934,0.32,0.989
2026-07-13 19:44:41.7020,-0.05,-0.937,0.311,0.989
2026-07-13 19:44:41.7130,-0.039,-0.939,0.302,0.987
2026-07-13 19:44:41.7220,-0.029,-0.94,0.301,0.987
2026-07-13 19:44:41.7340,-0.021,-0.939,0.298,0.985
2026-07-13 19:44:41.7420,-0.015,-0.946,0.297,0.992
2026-07-13 19:44:41.7640,-0.021,-0.96,0.301,1.006
2026-07-13 19:44:41.7640,-0.021,-0.96,0.301,1.006
2026-07-13 19:44:41.7730,-0.026,-0.963,0.302,1.01
2026-07-13 19:44:41.7830,-0.037,-0.96,0.305,1.008
2026-07-13 19:44:41.7930,-0.046,-0.957,0.307,1.006
2026-07-13 19:44:41.8030,-0.051,-0.954,0.307,1.003
2026-07-13 19:44:41.8130,-0.048,-0.954,0.301,1.002
2026-07-13 19:44:41.8230,-0.042,-0.958,0.296,1.004
2026-07-13 19:44:41.8340,-0.035,-0.965,0.291,1.009
2026-07-13 19:44:41.8430,-0.026,-0.966,0.286,1.008
2026-07-13 19:44:41.8640,-0.007,-0.958,0.283,0.999
2026-07-13 19:44:41.8640,-0.007,-0.958,0.283,0.999
2026-07-13 19:44:41.8730,0.0,-0.948,0.286,0.99
2026-07-13 19:44:41.8830,0.006,-0.94,0.292,0.984
2026-07-13 19:44:41.8930,0.004,-0.935,0.297,0.981
2026-07-13 19:44:41.9030,-0.002,-0.934,0.303,0.982
2026-07-13 19:44:41.9130,-0.009,-0.934,0.306,0.983
2026-07-13 19:44:41.9230,-0.015,-0.933,0.31,0.983
2026-07-13 19:44:41.9350,-0.02,-0.934,0.312,0.985
2026-07-13 19:44:41.9430,-0.02,-0.934,0.311,0.985
2026-07-13 19:44:41.9650,-0.02,-0.943,0.3,0.99
2026-07-13 19:44:41.9650,-0.02,-0.943,0.3,0.99
2026-07-13 19:44:41.9730,-0.017,-0.949,0.294,0.994
2026-07-13 19:44:41.9830,-0.013,-0.958,0.288,1.0
2026-07-13 19:44:41.9930,-0.01,-0.962,0.286,1.004
