time,gFx,gFy,gFz
2026-07-13 16:46:05.1140,0.048,-1.065,0.191,1.083
2026-07-13 16:46:05.1160,0.053,-1.08,0.168,1.094
2026-07-13 16:46:05.1320,0.047,-1.077,0.161,1.09
2026-07-13 16:46:05.1360,0.034,-1.062,0.166,1.075
2026-07-13 16:46:05.1470,0.024,-1.044,0.179,1.06
2026-07-13 16:46:05.1570,0.019,-1.018,0.186,1.035
2026-07-13 16:46:05.1670,0.021,-0.988,0.181,1.005
2026-07-13 16:46:05.1780,0.017,-0.956,0.17,0.971
2026-07-13 16:46:05.1920,0.011,-0.932,0.164,0.946
2026-07-13 16:46:05.2140,-0.002,-0.897,0.158,0.911
2026-07-13 16:46:05.2140,-0.002,-0.897,0.158,0.911
2026-07-13 16:46:05.2160,0.005,-0.88,0.143,0.892
2026-07-13 16:46:05.2320,0.015,-0.861,0.121,0.87
2026-07-13 16:46:05.2370,0.017,-0.832,0.101,0.838
2026-07-13 16:46:05.2470,0.019,-0.812,0.073,0.815
2026-07-13 16:46:05.2570,0.021,-0.814,0.052,0.816
2026-07-13 16:46:05.2670,0.02,-0.84,0.035,0.841
2026-07-13 16:46:05.2780,0.016,-0.907,0.013,0.907
2026-07-13 16:46:05.2920,0.008,-0.957,0.021,0.957
2026-07-13 16:46:05.3140,-0.012,-1.064,0.043,1.065
2026-07-13 16:46:05.3140,-0.012,-1.064,0.043,1.065
2026-07-13 16:46:05.3170,-0.004,-1.086,0.046,1.087
2026-07-13 16:46:05.3320,0.027,-1.092,0.032,1.093
2026-07-13 16:46:05.3370,0.126,-1.037,0.036,1.045
2026-07-13 16:46:05.3470,0.183,-0.976,0.061,0.995
2026-07-13 16:46:05.3570,0.163,-0.954,0.101,0.973
2026-07-13 16:46:05.3670,0.09,-0.951,0.181,0.972
2026-07-13 16:46:05.3780,0.009,-0.964,0.254,0.997
2026-07-13 16:46:05.3920,-0.058,-0.991,0.311,1.04
2026-07-13 16:46:05.4130,-0.139,-1.022,0.35,1.089
2026-07-13 16:46:05.4130,-0.139,-1.022,0.35,1.089
2026-07-13 16:46:05.4170,-0.166,-1.032,0.328,1.096
2026-07-13 16:46:05.4310,-0.172,-1.033,0.28,1.084
2026-07-13 16:46:05.4370,-0.158,-1.029,0.231,1.066
2026-07-13 16:46:05.4470,-0.142,-1.03,0.186,1.056
2026-07-13 16:46:05.4570,-0.128,-1.036,0.153,1.055
2026-07-13 16:46:05.4670,-0.114,-1.046,0.131,1.06
2026-07-13 16:46:05.4780,-0.098,-1.053,0.124,1.065
2026-07-13 16:46:05.4920,-0.079,-1.048,0.138,1.06
2026-07-13 16:46:05.5180,-0.03,-0.969,0.195,0.989
2026-07-13 16:46:05.5180,-0.03,-0.969,0.195,0.989
2026-07-13 16:46:05.5180,-0.03,-0.969,0.195,0.989
2026-07-13 16:46:05.5270,-0.032,-0.949,0.196,0.97
2026-07-13 16:46:05.5370,-0.046,-0.944,0.184,0.963
2026-07-13 16:46:05.5470,-0.064,-0.945,0.163,0.961
2026-07-13 16:46:05.5570,-0.082,-0.953,0.138,0.966
2026-07-13 16:46:05.5670,-0.087,-0.963,0.115,0.974
2026-07-13 16:46:05.5780,-0.075,-0.975,0.1,0.983
2026-07-13 16:46:05.6140,-0.025,-0.994,0.092,0.999
2026-07-13 16:46:05.6140,-0.025,-0.994,0.092,0.999
2026-07-13 16:46:05.6140,-0.025,-0.994,0.092,0.999
2026-07-13 16:46:05.6170,-0.021,-0.99,0.103,0.996
2026-07-13 16:46:05.6320,-0.028,-0.988,0.113,0.995
2026-07-13 16:46:05.6370,-0.041,-0.987,0.124,0.996
2026-07-13 16:46:05.6470,-0.056,-0.989,0.133,0.999
2026-07-13 16:46:05.6570,-0.07,-0.995,0.136,1.007
2026-07-13 16:46:05.6680,-0.089,-0.996,0.136,1.009
2026-07-13 16:46:05.6780,-0.101,-0.998,0.133,1.012
2026-07-13 16:46:05.6920,-0.103,-0.999,0.125,1.012
2026-07-13 16:46:05.7150,-0.11,-1.003,0.106,1.015
2026-07-13 16:46:05.7150,-0.11,-1.003,0.106,1.015
2026-07-13 16:46:05.7170,-0.111,-1.005,0.101,1.016
2026-07-13 16:46:05.7320,-0.108,-1.016,0.1,1.027
2026-07-13 16:46:05.7380,-0.106,-1.029,0.103,1.04
2026-07-13 16:46:05.7480,-0.103,-1.046,0.107,1.056
2026-07-13 16:46:05.7580,-0.095,-1.059,0.118,1.07
2026-07-13 16:46:05.7680,-0.088,-1.069,0.129,1.08
2026-07-13 16:46:05.7790,-0.08,-1.076,0.142,1.088
2026-07-13 16:46:05.8150,-0.079,-1.061,0.168,1.077
2026-07-13 16:46:05.8150,-0.079,-1.061,0.168,1.077
2026-07-13 16:46:05.8150,-0.079,-1.061,0.168,1.077
2026-07-13 16:46:05.8170,-0.07,-1.034,0.174,1.051
2026-07-13 16:46:05.8330,-0.052,-0.997,0.173,1.013
2026-07-13 16:46:05.8370,-0.044,-0.966,0.164,0.981
2026-07-13 16:46:05.8480,-0.041,-0.936,0.149,0.949
2026-07-13 16:46:05.8580,-0.034,-0.91,0.131,0.92
2026-07-13 16:46:05.8680,-0.04,-0.892,0.116,0.9
2026-07-13 16:46:05.8780,-0.053,-0.894,0.102,0.901
2026-07-13 16:46:05.9140,-0.091,-0.94,0.105,0.95
2026-07-13 16:46:05.9140,-0.091,-0.94,0.105,0.95
2026-07-13 16:46:05.9140,-0.091,-0.94,0.105,0.95
2026-07-13 16:46:05.9170,-0.091,-0.954,0.119,0.966
2026-07-13 16:46:05.9310,-0.106,-0.961,0.134,0.976
2026-07-13 16:46:05.9380,-0.124,-0.969,0.149,0.988
2026-07-13 16:46:05.9480,-0.151,-0.961,0.17,0.988
2026-07-13 16:46:05.9580,-0.177,-0.959,0.188,0.993
2026-07-13 16:46:05.9680,-0.195,-0.95,0.2,0.99
2026-07-13 16:46:05.9780,-0.202,-0.94,0.211,0.984
2026-07-13 16:46:06.0160,-0.14,-0.898,0.24,0.94
2026-07-13 16:46:06.0160,-0.14,-0.898,0.24,0.94
2026-07-13 16:46:06.0160,-0.14,-0.898,0.24,0.94
2026-07-13 16:46:06.0180,-0.111,-0.887,0.245,0.927
2026-07-13 16:46:06.0310,-0.084,-0.884,0.249,0.922
2026-07-13 16:46:06.0380,-0.067,-0.883,0.256,0.922
2026-07-13 16:46:06.0480,-0.061,-0.891,0.262,0.931
2026-07-13 16:46:06.0580,-0.065,-0.907,0.266,0.947
2026-07-13 16:46:06.0680,-0.081,-0.937,0.266,0.977
2026-07-13 16:46:06.0780,-0.102,-0.968,0.264,1.009
2026-07-13 16:46:06.1140,-0.156,-1.006,0.226,1.043
2026-07-13 16:46:06.1140,-0.156,-1.006,0.226,1.043
2026-07-13 16:46:06.1140,-0.156,-1.006,0.226,1.043
2026-07-13 16:46:06.1180,-0.16,-0.983,0.207,1.017
2026-07-13 16:46:06.1320,-0.155,-0.954,0.191,0.985
2026-07-13 16:46:06.1380,-0.143,-0.919,0.182,0.948
2026-07-13 16:46:06.1480,-0.125,-0.892,0.178,0.918
2026-07-13 16:46:06.1580,-0.112,-0.88,0.18,0.905
2026-07-13 16:46:06.1680,-0.108,-0.884,0.188,0.91
2026-07-13 16:46:06.1790,-0.115,-0.898,0.201,0.927
2026-07-13 16:46:06.2150,-0.132,-0.961,0.268,1.006
2026-07-13 16:46:06.2150,-0.132,-0.961,0.268,1.006
2026-07-13 16:46:06.2150,-0.132,-0.961,0.268,1.006
2026-07-13 16:46:06.2180,-0.132,-0.979,0.284,1.028
2026-07-13 16:46:06.2320,-0.131,-0.986,0.293,1.037
2026-07-13 16:46:06.2380,-0.125,-0.981,0.296,1.032
2026-07-13 16:46:06.2480,-0.113,-0.968,0.285,1.015
2026-07-13 16:46:06.2580,-0.101,-0.945,0.262,0.986
2026-07-13 16:46:06.2690,-0.096,-0.922,0.236,0.957
2026-07-13 16:46:06.2790,-0.094,-0.902,0.213,0.932
2026-07-13 16:46:06.3150,-0.095,-0.898,0.204,0.926
2026-07-13 16:46:06.3150,-0.095,-0.898,0.204,0.926
2026-07-13 16:46:06.3150,-0.095,-0.898,0.204,0.926
2026-07-13 16:46:06.3180,-0.104,-0.904,0.208,0.933
2026-07-13 16:46:06.3320,-0.117,-0.916,0.213,0.948
2026-07-13 16:46:06.3380,-0.121,-0.933,0.221,0.966
2026-07-13 16:46:06.3480,-0.114,-0.946,0.234,0.981
2026-07-13 16:46:06.3580,-0.105,-0.951,0.244,0.987
2026-07-13 16:46:06.3690,-0.095,-0.956,0.243,0.991
2026-07-13 16:46:06.3790,-0.088,-0.964,0.231,0.995
2026-07-13 16:46:06.4160,-0.064,-0.993,0.194,1.014
2026-07-13 16:46:06.4160,-0.064,-0.993,0.194,1.014
2026-07-13 16:46:06.4160,-0.064,-0.993,0.194,1.014
2026-07-13 16:46:06.4180,-0.055,-0.997,0.181,1.015
2026-07-13 16:46:06.4320,-0.055,-1.005,0.162,1.019
2026-07-13 16:46:06.4380,-0.064,-1.013,0.143,1.025
2026-07-13 16:46:06.4490,-0.071,-1.029,0.131,1.04
2026-07-13 16:46:06.4590,-0.078,-1.052,0.122,1.062
2026-07-13 16:46:06.4690,-0.081,-1.076,0.118,1.085
2026-07-13 16:46:06.4790,-0.083,-1.087,0.114,1.096
2026-07-13 16:46:06.5150,-0.083,-1.073,0.106,1.081
2026-07-13 16:46:06.5160,-0.083,-1.073,0.106,1.081
2026-07-13 16:46:06.5160,-0.083,-1.073,0.106,1.081
2026-07-13 16:46:06.5180,-0.087,-1.059,0.096,1.067
2026-07-13 16:46:06.5330,-0.09,-1.036,0.087,1.044
2026-07-13 16:46:06.5390,-0.083,-1.012,0.08,1.019
2026-07-13 16:46:06.5490,-0.076,-0.994,0.075,1.0
2026-07-13 16:46:06.5590,-0.071,-0.987,0.079,0.993
2026-07-13 16:46:06.5690,-0.067,-0.982,0.087,0.988
2026-07-13 16:46:06.5790,-0.073,-0.98,0.096,0.987
2026-07-13 16:46:06.6170,-0.106,-0.975,0.165,0.995
2026-07-13 16:46:06.6170,-0.106,-0.975,0.165,0.995
2026-07-13 16:46:06.6170,-0.106,-0.975,0.165,0.995
2026-07-13 16:46:06.6180,-0.117,-0.976,0.195,1.002
2026-07-13 16:46:06.6320,-0.125,-0.976,0.226,1.01
2026-07-13 16:46:06.6390,-0.131,-0.964,0.265,1.008
2026-07-13 16:46:06.6490,-0.138,-0.954,0.296,1.008
2026-07-13 16:46:06.6590,-0.143,-0.943,0.322,1.007
2026-07-13 16:46:06.6690,-0.143,-0.934,0.345,1.006
2026-07-13 16:46:06.6790,-0.146,-0.927,0.361,1.005
2026-07-13 16:46:06.7160,-0.166,-0.946,0.398,1.04
2026-07-13 16:46:06.7160,-0.166,-0.946,0.398,1.04
2026-07-13 16:46:06.7160,-0.166,-0.946,0.398,1.04
2026-07-13 16:46:06.7190,-0.175,-0.962,0.396,1.055
2026-07-13 16:46:06.7320,-0.191,-0.983,0.382,1.072
2026-07-13 16:46:06.7390,-0.209,-1.004,0.367,1.089
2026-07-13 16:46:06.7490,-0.228,-1.017,0.348,1.099
2026-07-13 16:46:06.7590,-0.237,-1.017,0.334,1.096
2026-07-13 16:46:06.7700,-0.235,-1.008,0.324,1.085
2026-07-13 16:46:06.7800,-0.222,-0.991,0.315,1.063
2026-07-13 16:46:06.8160,-0.155,-0.935,0.311,0.997
2026-07-13 16:46:06.8160,-0.155,-0.935,0.311,0.997
2026-07-13 16:46:06.8160,-0.155,-0.935,0.311,0.997
2026-07-13 16:46:06.8190,-0.139,-0.919,0.31,0.98
2026-07-13 16:46:06.8320,-0.131,-0.912,0.306,0.971
2026-07-13 16:46:06.8390,-0.14,-0.906,0.301,0.965
2026-07-13 16:46:06.8490,-0.156,-0.906,0.294,0.965
2026-07-13 16:46:06.8600,-0.175,-0.905,0.293,0.967
2026-07-13 16:46:06.8700,-0.192,-0.905,0.296,0.971
2026-07-13 16:46:06.8800,-0.208,-0.902,0.301,0.973
2026-07-13 16:46:06.9180,-0.229,-0.927,0.33,1.01
2026-07-13 16:46:06.9180,-0.229,-0.927,0.33,1.01
2026-07-13 16:46:06.9180,-0.229,-0.927,0.33,1.01
2026-07-13 16:46:06.9190,-0.216,-0.939,0.343,1.023
2026-07-13 16:46:06.9330,-0.203,-0.946,0.353,1.03
2026-07-13 16:46:06.9390,-0.197,-0.949,0.358,1.033
2026-07-13 16:46:06.9490,-0.196,-0.95,0.352,1.032
2026-07-13 16:46:06.9600,-0.192,-0.951,0.341,1.028
2026-07-13 16:46:06.9700,-0.186,-0.951,0.333,1.025
2026-07-13 16:46:06.9800,-0.179,-0.95,0.324,1.02
2026-07-13 16:46:07.0160,-0.136,-0.965,0.295,1.018
2026-07-13 16:46:07.0160,-0.136,-0.965,0.295,1.018
2026-07-13 16:46:07.0160,-0.136,-0.965,0.295,1.018
2026-07-13 16:46:07.0190,-0.123,-0.969,0.279,1.016
2026-07-13 16:46:07.0320,-0.117,-0.965,0.265,1.008
2026-07-13 16:46:07.0390,-0.118,-0.956,0.253,0.996
2026-07-13 16:46:07.0500,-0.127,-0.947,0.245,0.986
2026-07-13 16:46:07.0610,-0.142,-0.937,0.242,0.978
2026-07-13 16:46:07.0700,-0.15,-0.927,0.247,0.971
2026-07-13 16:46:07.0800,-0.155,-0.92,0.254,0.967
2026-07-13 16:46:07.1150,-0.133,-0.921,0.297,0.977
2026-07-13 16:46:07.1160,-0.133,-0.921,0.297,0.977
2026-07-13 16:46:07.1160,-0.133,-0.921,0.297,0.977
2026-07-13 16:46:07.1190,-0.123,-0.924,0.309,0.982
2026-07-13 16:46:07.1340,-0.114,-0.927,0.317,0.986
2026-07-13 16:46:07.1400,-0.105,-0.933,0.32,0.992
2026-07-13 16:46:07.1500,-0.099,-0.937,0.316,0.994
2026-07-13 16:46:07.1610,-0.094,-0.942,0.309,0.996
2026-07-13 16:46:07.1700,-0.093,-0.948,0.296,0.997
2026-07-13 16:46:07.1800,-0.095,-0.948,0.287,0.995
2026-07-13 16:46:07.1920,-0.097,-0.945,0.282,0.991
2026-07-13 16:46:07.2090,-0.099,-0.937,0.276,0.982
2026-07-13 16:46:07.2110,-0.099,-0.937,0.276,0.982
2026-07-13 16:46:07.2200,-0.101,-0.937,0.278,0.983
2026-07-13 16:46:07.2300,-0.105,-0.939,0.283,0.986
2026-07-13 16:46:07.2400,-0.109,-0.945,0.288,0.994
2026-07-13 16:46:07.2500,-0.113,-0.947,0.299,0.999
2026-07-13 16:46:07.2620,-0.116,-0.951,0.307,1.006
2026-07-13 16:46:07.2700,-0.12,-0.952,0.314,1.01
2026-07-13 16:46:07.2800,-0.124,-0.95,0.319,1.01
2026-07-13 16:46:07.2920,-0.129,-0.949,0.324,1.011
2026-07-13 16:46:07.3110,-0.131,-0.949,0.324,1.011
2026-07-13 16:46:07.3110,-0.131,-0.949,0.324,1.011
2026-07-13 16:46:07.3200,-0.128,-0.95,0.321,1.011
2026-07-13 16:46:07.3300,-0.127,-0.951,0.316,1.01
2026-07-13 16:46:07.3400,-0.123,-0.949,0.309,1.006
2026-07-13 16:46:07.3500,-0.119,-0.949,0.3,1.002
2026-07-13 16:46:07.3610,-0.119,-0.951,0.292,1.002
2026-07-13 16:46:07.3700,-0.119,-0.949,0.291,1.0
2026-07-13 16:46:07.3800,-0.121,-0.946,0.289,0.997
2026-07-13 16:46:07.3950,-0.128,-0.945,0.286,0.996
2026-07-13 16:46:07.4160,-0.138,-0.947,0.281,0.997
2026-07-13 16:46:07.4160,-0.138,-0.947,0.281,0.997
2026-07-13 16:46:07.4200,-0.146,-0.946,0.279,0.997
2026-07-13 16:46:07.4320,-0.148,-0.948,0.272,0.997
2026-07-13 16:46:07.4400,-0.144,-0.951,0.272,1.0
2026-07-13 16:46:07.4500,-0.141,-0.949,0.285,1.001
2026-07-13 16:46:07.4600,-0.138,-0.947,0.3,1.003
2026-07-13 16:46:07.4700,-0.138,-0.951,0.313,1.011
2026-07-13 16:46:07.4800,-0.14,-0.956,0.32,1.018
2026-07-13 16:46:07.5160,-0.134,-0.955,0.331,1.02
2026-07-13 16:46:07.5160,-0.134,-0.955,0.331,1.02
2026-07-13 16:46:07.5160,-0.134,-0.955,0.331,1.02
2026-07-13 16:46:07.5200,-0.133,-0.952,0.328,1.016
2026-07-13 16:46:07.5320,-0.132,-0.948,0.322,1.01
2026-07-13 16:46:07.5400,-0.136,-0.946,0.311,1.005
2026-07-13 16:46:07.5500,-0.139,-0.941,0.301,0.998
2026-07-13 16:46:07.5610,-0.142,-0.939,0.289,0.993
2026-07-13 16:46:07.5700,-0.142,-0.94,0.281,0.991
2026-07-13 16:46:07.5810,-0.143,-0.94,0.279,0.991
2026-07-13 16:46:07.6180,-0.15,-0.94,0.286,0.994
2026-07-13 16:46:07.6180,-0.15,-0.94,0.286,0.994
2026-07-13 16:46:07.6180,-0.15,-0.94,0.286,0.994
2026-07-13 16:46:07.6200,-0.148,-0.942,0.289,0.996
2026-07-13 16:46:07.6320,-0.146,-0.942,0.292,0.997
2026-07-13 16:46:07.6400,-0.144,-0.943,0.294,0.998
2026-07-13 16:46:07.6500,-0.139,-0.94,0.291,0.994
2026-07-13 16:46:07.6610,-0.138,-0.941,0.289,0.994
2026-07-13 16:46:07.6710,-0.136,-0.941,0.284,0.992
2026-07-13 16:46:07.6810,-0.136,-0.944,0.283,0.995
2026-07-13 16:46:07.7180,-0.147,-0.951,0.288,1.004
2026-07-13 16:46:07.7180,-0.147,-0.951,0.288,1.004
2026-07-13 16:46:07.7180,-0.147,-0.951,0.288,1.004
2026-07-13 16:46:07.7200,-0.151,-0.957,0.293,1.012
2026-07-13 16:46:07.7330,-0.153,-0.961,0.295,1.017
2026-07-13 16:46:07.7400,-0.155,-0.964,0.296,1.02
2026-07-13 16:46:07.7510,-0.154,-0.965,0.292,1.02
2026-07-13 16:46:07.7610,-0.156,-0.964,0.289,1.018
2026-07-13 16:46:07.7710,-0.156,-0.963,0.284,1.016
