time,gFx,gFy,gFz
2026-07-13 16:52:53.5150,-0.031,-1.013,-0.109,1.019
2026-07-13 16:52:53.5520,-0.042,-0.988,-0.095,0.993
2026-07-13 16:52:53.5520,-0.042,-0.988,-0.095,0.993
2026-07-13 16:52:53.5520,-0.042,-0.988,-0.095,0.993
2026-07-13 16:52:53.5540,-0.034,-0.98,-0.092,0.985
2026-07-13 16:52:53.5660,-0.031,-0.974,-0.094,0.979
2026-07-13 16:52:53.5740,-0.027,-0.958,-0.094,0.963
2026-07-13 16:52:53.5850,-0.028,-0.939,-0.086,0.943
2026-07-13 16:52:53.5950,-0.04,-0.92,-0.072,0.924
2026-07-13 16:52:53.6050,-0.063,-0.917,-0.059,0.921
2026-07-13 16:52:53.6150,-0.065,-0.937,-0.064,0.941
2026-07-13 16:52:53.6520,-0.006,-0.968,-0.084,0.972
2026-07-13 16:52:53.6530,-0.006,-0.968,-0.084,0.972
2026-07-13 16:52:53.6530,-0.006,-0.968,-0.084,0.972
2026-07-13 16:52:53.6540,0.008,-0.959,-0.08,0.962
2026-07-13 16:52:53.6660,0.012,-0.934,-0.061,0.936
2026-07-13 16:52:53.6750,0.002,-0.91,-0.039,0.911
2026-07-13 16:52:53.6850,-0.004,-0.894,-0.025,0.894
2026-07-13 16:52:53.6950,-0.02,-0.878,-0.007,0.878
2026-07-13 16:52:53.7050,-0.05,-0.882,-0.001,0.883
2026-07-13 16:52:53.7150,-0.037,-0.946,0.025,0.947
2026-07-13 16:52:53.7530,-0.02,-1.105,0.017,1.105
2026-07-13 16:52:53.7530,-0.02,-1.105,0.017,1.105
2026-07-13 16:52:53.7530,-0.02,-1.105,0.017,1.105
2026-07-13 16:52:53.7550,-0.036,-1.096,0.046,1.098
2026-07-13 16:52:53.7660,-0.058,-1.088,0.064,1.091
2026-07-13 16:52:53.7750,-0.075,-1.094,0.063,1.098
2026-07-13 16:52:53.7850,-0.085,-1.107,0.091,1.114
2026-07-13 16:52:53.7950,-0.104,-1.113,0.124,1.125
2026-07-13 16:52:53.8050,-0.132,-1.121,0.176,1.142
2026-07-13 16:52:53.8150,-0.115,-1.116,0.198,1.139
2026-07-13 16:52:53.8540,0.0,-1.047,0.092,1.051
2026-07-13 16:52:53.8540,0.0,-1.047,0.092,1.051
2026-07-13 16:52:53.8540,0.0,-1.047,0.092,1.051
2026-07-13 16:52:53.8550,0.069,-0.999,0.147,1.012
2026-07-13 16:52:53.8660,0.027,-0.946,0.176,0.963
2026-07-13 16:52:53.8750,-0.066,-0.922,0.159,0.938
2026-07-13 16:52:53.8850,-0.137,-0.92,0.14,0.941
2026-07-13 16:52:53.8950,-0.169,-0.927,0.132,0.951
2026-07-13 16:52:53.9050,-0.17,-0.941,0.138,0.966
2026-07-13 16:52:53.9150,-0.14,-0.955,0.15,0.977
2026-07-13 16:52:53.9520,-0.023,-0.992,0.123,1.0
2026-07-13 16:52:53.9520,-0.023,-0.992,0.123,1.0
2026-07-13 16:52:53.9530,-0.023,-0.992,0.123,1.0
2026-07-13 16:52:53.9550,-0.022,-0.999,0.102,1.004
2026-07-13 16:52:53.9660,-0.022,-1.001,0.086,1.005
2026-07-13 16:52:53.9750,-0.018,-1.002,0.076,1.005
2026-07-13 16:52:53.9850,-0.013,-1.002,0.073,1.005
2026-07-13 16:52:53.9950,-0.01,-1.004,0.079,1.007
2026-07-13 16:52:54.0050,-0.008,-1.011,0.094,1.015
2026-07-13 16:52:54.0160,-0.013,-1.02,0.112,1.026
2026-07-13 16:52:54.0540,-0.049,-1.03,0.138,1.04
2026-07-13 16:52:54.0540,-0.049,-1.03,0.138,1.04
2026-07-13 16:52:54.0540,-0.049,-1.03,0.138,1.04
2026-07-13 16:52:54.0550,-0.065,-1.028,0.133,1.039
2026-07-13 16:52:54.0660,-0.085,-1.022,0.125,1.033
2026-07-13 16:52:54.0750,-0.101,-1.019,0.117,1.031
2026-07-13 16:52:54.0860,-0.111,-1.014,0.112,1.026
2026-07-13 16:52:54.0960,-0.113,-1.009,0.11,1.021
2026-07-13 16:52:54.1060,-0.119,-1.004,0.107,1.017
2026-07-13 16:52:54.1160,-0.129,-1.005,0.103,1.018
2026-07-13 16:52:54.1540,-0.135,-1.013,0.117,1.029
2026-07-13 16:52:54.1540,-0.135,-1.013,0.117,1.029
2026-07-13 16:52:54.1540,-0.135,-1.013,0.117,1.029
2026-07-13 16:52:54.1550,-0.127,-1.012,0.13,1.028
2026-07-13 16:52:54.1660,-0.12,-1.011,0.141,1.028
2026-07-13 16:52:54.1760,-0.119,-1.005,0.139,1.022
2026-07-13 16:52:54.1860,-0.121,-0.993,0.124,1.008
2026-07-13 16:52:54.1970,-0.117,-0.974,0.103,0.986
2026-07-13 16:52:54.2060,-0.103,-0.955,0.084,0.964
2026-07-13 16:52:54.2160,-0.089,-0.939,0.069,0.946
2026-07-13 16:52:54.2330,-0.073,-0.925,0.061,0.93
2026-07-13 16:52:54.2360,-0.052,-0.923,0.061,0.926
2026-07-13 16:52:54.2650,0.012,-0.944,0.066,0.946
2026-07-13 16:52:54.2650,0.012,-0.944,0.066,0.946
2026-07-13 16:52:54.2660,0.012,-0.944,0.066,0.946
2026-07-13 16:52:54.2760,0.036,-0.966,0.063,0.969
2026-07-13 16:52:54.2860,0.052,-0.987,0.06,0.99
2026-07-13 16:52:54.2960,0.062,-1.011,0.057,1.015
2026-07-13 16:52:54.3060,0.063,-1.043,0.066,1.047
2026-07-13 16:52:54.3160,0.057,-1.07,0.086,1.075
2026-07-13 16:52:54.3320,0.042,-1.095,0.113,1.102
2026-07-13 16:52:54.3360,0.021,-1.114,0.14,1.123
2026-07-13 16:52:54.3640,-0.018,-1.111,0.183,1.126
2026-07-13 16:52:54.3650,-0.018,-1.111,0.183,1.126
2026-07-13 16:52:54.3660,-0.035,-1.099,0.192,1.116
2026-07-13 16:52:54.3840,-0.04,-1.077,0.189,1.094
2026-07-13 16:52:54.3860,-0.034,-1.055,0.178,1.07
2026-07-13 16:52:54.3960,-0.023,-1.027,0.159,1.039
2026-07-13 16:52:54.4060,-0.001,-0.993,0.138,1.003
2026-07-13 16:52:54.4160,0.014,-0.965,0.124,0.973
2026-07-13 16:52:54.4320,0.018,-0.949,0.119,0.957
2026-07-13 16:52:54.4360,0.017,-0.939,0.123,0.947
2026-07-13 16:52:54.4650,-0.001,-0.956,0.128,0.965
2026-07-13 16:52:54.4650,-0.002,-0.976,0.136,0.985
2026-07-13 16:52:54.4660,-0.002,-0.976,0.136,0.985
2026-07-13 16:52:54.4830,-0.001,-0.997,0.141,1.007
2026-07-13 16:52:54.4860,-0.006,-1.011,0.132,1.02
2026-07-13 16:52:54.4960,-0.017,-1.019,0.126,1.027
2026-07-13 16:52:54.5060,-0.03,-1.024,0.124,1.032
2026-07-13 16:52:54.5170,-0.042,-1.022,0.124,1.03
2026-07-13 16:52:54.5320,-0.055,-1.004,0.127,1.013
2026-07-13 16:52:54.5360,-0.07,-0.976,0.13,0.987
2026-07-13 16:52:54.5650,-0.081,-0.923,0.134,0.936
2026-07-13 16:52:54.5650,-0.081,-0.923,0.134,0.936
2026-07-13 16:52:54.5660,-0.078,-0.91,0.135,0.923
2026-07-13 16:52:54.5830,-0.067,-0.908,0.135,0.92
2026-07-13 16:52:54.5860,-0.057,-0.922,0.136,0.934
2026-07-13 16:52:54.5960,-0.051,-0.951,0.134,0.962
2026-07-13 16:52:54.6060,-0.044,-0.978,0.13,0.988
2026-07-13 16:52:54.6160,-0.037,-1.003,0.124,1.011
2026-07-13 16:52:54.6310,-0.026,-1.031,0.117,1.038
2026-07-13 16:52:54.6360,-0.012,-1.046,0.112,1.052
2026-07-13 16:52:54.6650,0.008,-1.066,0.103,1.071
2026-07-13 16:52:54.6650,0.008,-1.066,0.103,1.071
2026-07-13 16:52:54.6660,0.009,-1.066,0.115,1.072
2026-07-13 16:52:54.6830,0.003,-1.057,0.136,1.066
2026-07-13 16:52:54.6860,-0.018,-1.044,0.154,1.055
2026-07-13 16:52:54.6970,-0.051,-1.029,0.171,1.044
2026-07-13 16:52:54.7070,-0.09,-1.013,0.185,1.034
2026-07-13 16:52:54.7170,-0.124,-1.002,0.193,1.028
2026-07-13 16:52:54.7310,-0.138,-0.983,0.199,1.012
2026-07-13 16:52:54.7370,-0.144,-0.964,0.202,0.995
2026-07-13 16:52:54.7630,-0.136,-0.946,0.203,0.977
2026-07-13 16:52:54.7630,-0.136,-0.946,0.203,0.977
2026-07-13 16:52:54.7660,-0.128,-0.933,0.206,0.964
2026-07-13 16:52:54.7830,-0.115,-0.921,0.205,0.951
2026-07-13 16:52:54.7870,-0.107,-0.914,0.197,0.941
2026-07-13 16:52:54.7970,-0.099,-0.911,0.188,0.935
2026-07-13 16:52:54.8070,-0.099,-0.909,0.174,0.931
2026-07-13 16:52:54.8170,-0.1,-0.901,0.157,0.92
2026-07-13 16:52:54.8330,-0.099,-0.899,0.14,0.915
2026-07-13 16:52:54.8370,-0.102,-0.901,0.129,0.916
2026-07-13 16:52:54.8640,-0.107,-0.913,0.108,0.926
2026-07-13 16:52:54.8640,-0.107,-0.913,0.108,0.926
2026-07-13 16:52:54.8670,-0.111,-0.92,0.104,0.932
2026-07-13 16:52:54.8830,-0.114,-0.933,0.109,0.946
2026-07-13 16:52:54.8870,-0.113,-0.948,0.122,0.962
2026-07-13 16:52:54.8970,-0.111,-0.96,0.141,0.977
2026-07-13 16:52:54.9070,-0.109,-0.973,0.155,0.991
2026-07-13 16:52:54.9170,-0.102,-0.983,0.17,1.003
2026-07-13 16:52:54.9330,-0.094,-0.989,0.184,1.01
2026-07-13 16:52:54.9370,-0.085,-1.001,0.196,1.024
2026-07-13 16:52:54.9630,-0.074,-1.006,0.203,1.029
2026-07-13 16:52:54.9630,-0.074,-1.006,0.203,1.029
2026-07-13 16:52:54.9670,-0.072,-1.0,0.208,1.024
2026-07-13 16:52:54.9830,-0.067,-0.998,0.206,1.021
2026-07-13 16:52:54.9870,-0.063,-1.0,0.2,1.022
2026-07-13 16:52:54.9970,-0.064,-1.005,0.198,1.026
2026-07-13 16:52:55.0070,-0.073,-1.012,0.205,1.035
2026-07-13 16:52:55.0180,-0.088,-1.026,0.213,1.052
2026-07-13 16:52:55.0330,-0.106,-1.034,0.225,1.063
2026-07-13 16:52:55.0370,-0.117,-1.042,0.236,1.075
2026-07-13 16:52:55.0630,-0.128,-1.045,0.26,1.084
2026-07-13 16:52:55.0630,-0.128,-1.045,0.26,1.084
2026-07-13 16:52:55.0670,-0.12,-1.038,0.265,1.078
2026-07-13 16:52:55.0830,-0.109,-1.025,0.266,1.065
2026-07-13 16:52:55.0870,-0.103,-1.001,0.259,1.039
2026-07-13 16:52:55.0970,-0.107,-0.962,0.251,1.0
2026-07-13 16:52:55.1070,-0.112,-0.916,0.237,0.953
2026-07-13 16:52:55.1180,-0.119,-0.869,0.215,0.903
2026-07-13 16:52:55.1330,-0.123,-0.827,0.186,0.857
2026-07-13 16:52:55.1370,-0.128,-0.797,0.156,0.822
2026-07-13 16:52:55.1650,-0.147,-0.783,0.1,0.803
2026-07-13 16:52:55.1650,-0.147,-0.783,0.1,0.803
2026-07-13 16:52:55.1670,-0.166,-0.799,0.085,0.82
2026-07-13 16:52:55.1820,-0.185,-0.825,0.081,0.849
2026-07-13 16:52:55.1870,-0.207,-0.87,0.077,0.898
2026-07-13 16:52:55.1980,-0.233,-0.906,0.082,0.939
2026-07-13 16:52:55.2080,-0.246,-0.938,0.089,0.974
2026-07-13 16:52:55.2180,-0.249,-0.97,0.097,1.006
2026-07-13 16:52:55.2330,-0.246,-0.993,0.106,1.028
2026-07-13 16:52:55.2380,-0.23,-1.01,0.117,1.042
2026-07-13 16:52:55.2640,-0.157,-1.037,0.147,1.059
2026-07-13 16:52:55.2640,-0.157,-1.037,0.147,1.059
2026-07-13 16:52:55.2670,-0.12,-1.037,0.158,1.056
2026-07-13 16:52:55.2830,-0.089,-1.028,0.16,1.044
2026-07-13 16:52:55.2870,-0.069,-1.018,0.159,1.033
2026-07-13 16:52:55.2980,-0.061,-1.009,0.154,1.023
2026-07-13 16:52:55.3080,-0.066,-1.001,0.151,1.014
2026-07-13 16:52:55.3180,-0.085,-0.998,0.153,1.013
2026-07-13 16:52:55.3330,-0.112,-0.993,0.163,1.013
2026-07-13 16:52:55.3380,-0.143,-0.993,0.176,1.019
2026-07-13 16:52:55.3640,-0.191,-1.008,0.221,1.049
2026-07-13 16:52:55.3640,-0.191,-1.008,0.221,1.049
2026-07-13 16:52:55.3680,-0.21,-1.018,0.25,1.069
2026-07-13 16:52:55.3840,-0.223,-1.028,0.276,1.088
2026-07-13 16:52:55.3880,-0.224,-1.031,0.305,1.098
2026-07-13 16:52:55.3980,-0.212,-1.012,0.332,1.086
2026-07-13 16:52:55.4080,-0.187,-0.986,0.348,1.062
2026-07-13 16:52:55.4180,-0.144,-0.957,0.343,1.027
2026-07-13 16:52:55.4340,-0.1,-0.928,0.326,0.989
2026-07-13 16:52:55.4380,-0.064,-0.892,0.301,0.944
2026-07-13 16:52:55.4650,-0.021,-0.855,0.249,0.891
2026-07-13 16:52:55.4650,-0.021,-0.855,0.249,0.891
2026-07-13 16:52:55.4680,-0.019,-0.869,0.227,0.898
2026-07-13 16:52:55.4830,-0.029,-0.904,0.206,0.928
2026-07-13 16:52:55.4880,-0.049,-0.941,0.19,0.961
2026-07-13 16:52:55.4980,-0.075,-0.967,0.182,0.987
2026-07-13 16:52:55.5080,-0.101,-0.97,0.182,0.992
2026-07-13 16:52:55.5180,-0.128,-0.954,0.176,0.979
2026-07-13 16:52:55.5330,-0.142,-0.932,0.171,0.958
2026-07-13 16:52:55.5380,-0.148,-0.915,0.158,0.94
2026-07-13 16:52:55.5640,-0.132,-0.911,0.127,0.929
2026-07-13 16:52:55.5640,-0.132,-0.911,0.127,0.929
2026-07-13 16:52:55.5680,-0.113,-0.924,0.112,0.938
2026-07-13 16:52:55.5810,-0.086,-0.941,0.101,0.95
2026-07-13 16:52:55.5880,-0.05,-0.964,0.098,0.97
2026-07-13 16:52:55.5980,-0.011,-0.992,0.098,0.997
2026-07-13 16:52:55.6080,0.019,-1.014,0.103,1.019
2026-07-13 16:52:55.6180,0.041,-1.027,0.109,1.034
2026-07-13 16:52:55.6330,0.054,-1.041,0.114,1.049
2026-07-13 16:52:55.6380,0.054,-1.05,0.119,1.058
2026-07-13 16:52:55.6640,-0.012,-1.035,0.129,1.043
2026-07-13 16:52:55.6640,-0.012,-1.035,0.129,1.043
2026-07-13 16:52:55.6680,-0.057,-1.014,0.148,1.026
2026-07-13 16:52:55.6820,-0.092,-0.991,0.169,1.01
2026-07-13 16:52:55.6880,-0.113,-0.971,0.192,0.996
2026-07-13 16:52:55.6980,-0.118,-0.964,0.213,0.994
2026-07-13 16:52:55.7080,-0.113,-0.96,0.234,0.995
2026-07-13 16:52:55.7190,-0.1,-0.957,0.247,0.993
2026-07-13 16:52:55.7330,-0.08,-0.953,0.253,0.989
2026-07-13 16:52:55.7380,-0.062,-0.954,0.249,0.988
2026-07-13 16:52:55.7640,-0.04,-0.974,0.231,1.002
2026-07-13 16:52:55.7640,-0.04,-0.974,0.231,1.002
2026-07-13 16:52:55.7680,-0.043,-0.98,0.22,1.005
2026-07-13 16:52:55.7810,-0.061,-0.982,0.207,1.005
2026-07-13 16:52:55.7880,-0.085,-0.986,0.199,1.009
2026-07-13 16:52:55.7990,-0.109,-0.998,0.199,1.023
2026-07-13 16:52:55.8080,-0.126,-1.009,0.204,1.037
2026-07-13 16:52:55.8190,-0.142,-1.016,0.216,1.048
2026-07-13 16:52:55.8330,-0.151,-1.018,0.231,1.055
2026-07-13 16:52:55.8380,-0.153,-1.018,0.248,1.059
2026-07-13 16:52:55.8640,-0.149,-1.006,0.27,1.052
2026-07-13 16:52:55.8640,-0.149,-1.006,0.27,1.052
2026-07-13 16:52:55.8680,-0.138,-1.005,0.273,1.051
2026-07-13 16:52:55.8820,-0.13,-1.008,0.274,1.053
2026-07-13 16:52:55.8880,-0.122,-1.013,0.275,1.057
2026-07-13 16:52:55.8990,-0.115,-1.016,0.283,1.061
2026-07-13 16:52:55.9090,-0.107,-1.018,0.287,1.063
2026-07-13 16:52:55.9190,-0.1,-1.019,0.293,1.065
2026-07-13 16:52:55.9330,-0.096,-1.018,0.298,1.065
2026-07-13 16:52:55.9390,-0.095,-1.014,0.304,1.063
2026-07-13 16:52:55.9650,-0.097,-0.979,0.307,1.031
2026-07-13 16:52:55.9650,-0.097,-0.979,0.307,1.031
2026-07-13 16:52:55.9690,-0.096,-0.961,0.302,1.012
2026-07-13 16:52:55.9820,-0.099,-0.946,0.297,0.996
2026-07-13 16:52:55.9890,-0.101,-0.931,0.29,0.98
2026-07-13 16:52:55.9990,-0.107,-0.918,0.286,0.967
2026-07-13 16:52:56.0090,-0.114,-0.904,0.285,0.955
2026-07-13 16:52:56.0190,-0.122,-0.896,0.285,0.948
2026-07-13 16:52:56.0340,-0.128,-0.892,0.287,0.946
2026-07-13 16:52:56.0390,-0.134,-0.895,0.293,0.951
2026-07-13 16:52:56.0650,-0.123,-0.927,0.313,0.986
2026-07-13 16:52:56.0650,-0.123,-0.927,0.313,0.986
2026-07-13 16:52:56.0690,-0.115,-0.944,0.322,1.004
2026-07-13 16:52:56.0820,-0.108,-0.96,0.328,1.02
2026-07-13 16:52:56.0890,-0.103,-0.961,0.332,1.022
2026-07-13 16:52:56.0990,-0.103,-0.955,0.33,1.016
2026-07-13 16:52:56.1090,-0.109,-0.949,0.325,1.009
2026-07-13 16:52:56.1190,-0.113,-0.943,0.323,1.003
2026-07-13 16:52:56.1340,-0.112,-0.942,0.323,1.002
2026-07-13 16:52:56.1390,-0.108,-0.938,0.324,0.998
2026-07-13 16:52:56.1640,-0.1,-0.919,0.325,0.98
2026-07-13 16:52:56.1640,-0.1,-0.919,0.325,0.98
2026-07-13 16:52:56.1690,-0.093,-0.91,0.324,0.97
2026-07-13 16:52:56.1820,-0.09,-0.906,0.323,0.966
2026-07-13 16:52:56.1890,-0.088,-0.912,0.321,0.971
2026-07-13 16:52:56.1990,-0.087,-0.924,0.324,0.983
2026-07-13 16:52:56.2090,-0.091,-0.937,0.323,0.995
2026-07-13 16:52:56.2190,-0.096,-0.952,0.322,1.01
2026-07-13 16:52:56.2340,-0.102,-0.969,0.319,1.025
2026-07-13 16:52:56.2390,-0.114,-0.987,0.318,1.043
2026-07-13 16:52:56.2640,-0.139,-1.007,0.321,1.066
2026-07-13 16:52:56.2640,-0.139,-1.007,0.321,1.066
2026-07-13 16:52:56.2690,-0.148,-1.015,0.323,1.075
2026-07-13 16:52:56.2820,-0.147,-1.018,0.335,1.082
2026-07-13 16:52:56.2890,-0.142,-1.016,0.341,1.081
2026-07-13 16:52:56.2990,-0.135,-1.007,0.345,1.073
2026-07-13 16:52:56.3090,-0.125,-0.998,0.342,1.062
2026-07-13 16:52:56.3200,-0.111,-0.989,0.337,1.051
2026-07-13 16:52:56.3340,-0.1,-0.975,0.33,1.034
2026-07-13 16:52:56.3390,-0.088,-0.957,0.32,1.013
2026-07-13 16:52:56.3640,-0.073,-0.926,0.299,0.976
2026-07-13 16:52:56.3640,-0.073,-0.926,0.299,0.976
2026-07-13 16:52:56.3690,-0.077,-0.914,0.294,0.963
2026-07-13 16:52:56.3820,-0.084,-0.902,0.293,0.952
2026-07-13 16:52:56.3890,-0.092,-0.893,0.297,0.946
2026-07-13 16:52:56.4000,-0.099,-0.889,0.3,0.943
2026-07-13 16:52:56.4100,-0.101,-0.894,0.304,0.95
2026-07-13 16:52:56.4200,-0.102,-0.902,0.307,0.958
2026-07-13 16:52:56.4340,-0.101,-0.911,0.308,0.967
2026-07-13 16:52:56.4400,-0.099,-0.921,0.31,0.977
2026-07-13 16:52:56.4640,-0.095,-0.936,0.307,0.99
2026-07-13 16:52:56.4640,-0.095,-0.936,0.307,0.99
2026-07-13 16:52:56.4690,-0.093,-0.938,0.307,0.991
2026-07-13 16:52:56.4830,-0.092,-0.94,0.302,0.992
2026-07-13 16:52:56.4890,-0.093,-0.944,0.301,0.995
2026-07-13 16:52:56.5000,-0.094,-0.949,0.303,1.001
2026-07-13 16:52:56.5110,-0.095,-0.953,0.303,1.005
2026-07-13 16:52:56.5200,-0.1,-0.959,0.307,1.012
2026-07-13 16:52:56.5340,-0.105,-0.962,0.314,1.017
2026-07-13 16:52:56.5400,-0.112,-0.966,0.32,1.024
2026-07-13 16:52:56.5640,-0.116,-0.968,0.328,1.029
2026-07-13 16:52:56.5640,-0.116,-0.968,0.328,1.029
2026-07-13 16:52:56.5700,-0.114,-0.965,0.33,1.026
2026-07-13 16:52:56.5820,-0.112,-0.964,0.334,1.026
2026-07-13 16:52:56.5900,-0.11,-0.963,0.332,1.025
2026-07-13 16:52:56.6000,-0.107,-0.96,0.332,1.021
2026-07-13 16:52:56.6110,-0.107,-0.958,0.334,1.02
2026-07-13 16:52:56.6200,-0.105,-0.954,0.334,1.016
2026-07-13 16:52:56.6350,-0.105,-0.948,0.334,1.011
2026-07-13 16:52:56.6400,-0.104,-0.943,0.331,1.005
2026-07-13 16:52:56.6650,-0.102,-0.93,0.327,0.991
2026-07-13 16:52:56.6660,-0.102,-0.93,0.327,0.991
2026-07-13 16:52:56.6700,-0.1,-0.928,0.326,0.989
2026-07-13 16:52:56.6820,-0.099,-0.93,0.324,0.99
2026-07-13 16:52:56.6900,-0.097,-0.93,0.326,0.99
2026-07-13 16:52:56.7000,-0.094,-0.931,0.328,0.992
2026-07-13 16:52:56.7110,-0.094,-0.937,0.329,0.998
2026-07-13 16:52:56.7200,-0.095,-0.942,0.332,1.003
2026-07-13 16:52:56.7350,-0.1,-0.947,0.335,1.009
2026-07-13 16:52:56.7400,-0.104,-0.946,0.337,1.01
2026-07-13 16:52:56.7640,-0.109,-0.947,0.336,1.011
2026-07-13 16:52:56.7640,-0.109,-0.947,0.336,1.011
2026-07-13 16:52:56.7700,-0.111,-0.943,0.331,1.006
2026-07-13 16:52:56.7820,-0.114,-0.939,0.324,1.0
2026-07-13 16:52:56.7900,-0.116,-0.937,0.319,0.997
2026-07-13 16:52:56.8000,-0.114,-0.935,0.317,0.994
2026-07-13 16:52:56.8110,-0.112,-0.936,0.318,0.995
2026-07-13 16:52:56.8200,-0.109,-0.939,0.321,0.998
2026-07-13 16:52:56.8360,-0.111,-0.943,0.321,1.002
2026-07-13 16:52:56.8400,-0.113,-0.945,0.324,1.005
2026-07-13 16:52:56.8660,-0.124,-0.944,0.324,1.006
2026-07-13 16:52:56.8660,-0.124,-0.944,0.324,1.006
2026-07-13 16:52:56.8700,-0.128,-0.944,0.325,1.007
2026-07-13 16:52:56.8820,-0.132,-0.943,0.325,1.006
2026-07-13 16:52:56.8900,-0.137,-0.941,0.325,1.005
2026-07-13 16:52:56.9000,-0.139,-0.939,0.324,1.003
2026-07-13 16:52:56.9110,-0.14,-0.935,0.322,0.999
2026-07-13 16:52:56.9200,-0.139,-0.935,0.318,0.997
2026-07-13 16:52:56.9360,-0.137,-0.935,0.314,0.996
2026-07-13 16:52:56.9400,-0.134,-0.935,0.312,0.995
2026-07-13 16:52:56.9650,-0.126,-0.939,0.304,0.995
2026-07-13 16:52:56.9650,-0.126,-0.939,0.304,0.995
2026-07-13 16:52:56.9700,-0.125,-0.943,0.303,0.998
2026-07-13 16:52:56.9830,-0.128,-0.945,0.304,1.001
2026-07-13 16:52:56.9900,-0.131,-0.949,0.309,1.007
2026-07-13 16:52:57.0000,-0.133,-0.949,0.319,1.01
2026-07-13 16:52:57.0110,-0.13,-0.947,0.332,1.012
2026-07-13 16:52:57.0210,-0.126,-0.947,0.338,1.013
2026-07-13 16:52:57.0350,-0.121,-0.944,0.339,1.01
2026-07-13 16:52:57.0400,-0.119,-0.936,0.335,1.001
2026-07-13 16:52:57.0630,-0.106,-0.926,0.317,0.984
2026-07-13 16:52:57.0630,-0.106,-0.926,0.317,0.984
2026-07-13 16:52:57.0700,-0.103,-0.927,0.307,0.982
2026-07-13 16:52:57.0830,-0.103,-0.935,0.297,0.986
2026-07-13 16:52:57.0900,-0.108,-0.942,0.292,0.992
2026-07-13 16:52:57.1010,-0.116,-0.947,0.291,0.997
2026-07-13 16:52:57.1120,-0.12,-0.945,0.295,0.997
2026-07-13 16:52:57.1210,-0.121,-0.946,0.3,1.0
2026-07-13 16:52:57.1350,-0.121,-0.943,0.302,0.998
2026-07-13 16:52:57.1400,-0.121,-0.94,0.3,0.994
2026-07-13 16:52:57.1630,-0.118,-0.939,0.284,0.988
2026-07-13 16:52:57.1630,-0.118,-0.939,0.284,0.988
2026-07-13 16:52:57.1710,-0.116,-0.941,0.273,0.987
2026-07-13 16:52:57.1830,-0.118,-0.945,0.265,0.989
2026-07-13 16:52:57.1910,-0.119,-0.949,0.262,0.992
2026-07-13 16:52:57.2010,-0.118,-0.952,0.265,0.995
2026-07-13 16:52:57.2120,-0.117,-0.954,0.271,0.999
2026-07-13 16:52:57.2210,-0.116,-0.956,0.278,1.002
2026-07-13 16:52:57.2350,-0.117,-0.951,0.284,0.999
2026-07-13 16:52:57.2410,-0.12,-0.95,0.283,0.998
2026-07-13 16:52:57.2650,-0.118,-0.949,0.274,0.995
2026-07-13 16:52:57.2650,-0.118,-0.949,0.274,0.995
2026-07-13 16:52:57.2710,-0.115,-0.944,0.266,0.987
2026-07-13 16:52:57.2830,-0.114,-0.94,0.255,0.981
2026-07-13 16:52:57.2910,-0.117,-0.942,0.247,0.981
2026-07-13 16:52:57.3010,-0.12,-0.95,0.24,0.987
2026-07-13 16:52:57.3110,-0.122,-0.962,0.243,1.0
