time,gFx,gFy,gFz
2026-07-31 18:57:36.1930,-0.101,-0.93,0.068,0.938
2026-07-31 18:57:36.2030,-0.112,-0.914,0.016,0.921
2026-07-31 18:57:36.2390,-0.228,-0.929,0.025,0.957
2026-07-31 18:57:36.2400,-0.228,-0.929,0.025,0.957
2026-07-31 18:57:36.2400,-0.228,-0.929,0.025,0.957
2026-07-31 18:57:36.2420,-0.216,-0.963,0.072,0.99
2026-07-31 18:57:36.2570,-0.165,-0.99,0.116,1.01
2026-07-31 18:57:36.2630,-0.149,-1.035,0.171,1.06
2026-07-31 18:57:36.2730,-0.144,-1.063,0.244,1.1
2026-07-31 18:57:36.2830,-0.174,-1.088,0.357,1.158
2026-07-31 18:57:36.2930,-0.215,-1.107,0.463,1.219
2026-07-31 18:57:36.3030,-0.33,-1.102,0.379,1.211
2026-07-31 18:57:36.3380,-0.229,-1.014,0.086,1.043
2026-07-31 18:57:36.3390,-0.229,-1.014,0.086,1.043
2026-07-31 18:57:36.3390,-0.229,-1.014,0.086,1.043
2026-07-31 18:57:36.3430,-0.184,-0.979,0.019,0.996
2026-07-31 18:57:36.3570,-0.184,-0.956,-0.011,0.974
2026-07-31 18:57:36.3630,-0.198,-0.944,-0.004,0.965
2026-07-31 18:57:36.3730,-0.206,-0.939,0.034,0.962
2026-07-31 18:57:36.3830,-0.209,-0.944,0.082,0.97
2026-07-31 18:57:36.3930,-0.205,-0.955,0.118,0.984
2026-07-31 18:57:36.4030,-0.203,-0.969,0.137,0.999
2026-07-31 18:57:36.4390,-0.192,-1.005,0.145,1.033
2026-07-31 18:57:36.4400,-0.192,-1.005,0.145,1.033
2026-07-31 18:57:36.4400,-0.192,-1.005,0.145,1.033
2026-07-31 18:57:36.4430,-0.187,-1.002,0.137,1.028
2026-07-31 18:57:36.4570,-0.173,-0.994,0.129,1.017
2026-07-31 18:57:36.4630,-0.162,-0.979,0.121,1.0
2026-07-31 18:57:36.4730,-0.163,-0.969,0.103,0.988
2026-07-31 18:57:36.4830,-0.153,-0.959,0.104,0.977
2026-07-31 18:57:36.4930,-0.14,-0.952,0.102,0.968
2026-07-31 18:57:36.5030,-0.126,-0.949,0.099,0.962
2026-07-31 18:57:36.5180,-0.116,-0.953,0.092,0.964
2026-07-31 18:57:36.5390,-0.101,-0.975,0.093,0.985
2026-07-31 18:57:36.5390,-0.101,-0.975,0.093,0.985
2026-07-31 18:57:36.5430,-0.094,-0.991,0.099,1.0
2026-07-31 18:57:36.5570,-0.095,-1.003,0.115,1.014
2026-07-31 18:57:36.5630,-0.101,-1.008,0.14,1.023
2026-07-31 18:57:36.5730,-0.101,-1.005,0.174,1.025
2026-07-31 18:57:36.5830,-0.12,-1.003,0.202,1.03
2026-07-31 18:57:36.5940,-0.143,-0.999,0.218,1.032
2026-07-31 18:57:36.6030,-0.16,-0.997,0.225,1.035
2026-07-31 18:57:36.6410,-0.172,-0.997,0.243,1.041
2026-07-31 18:57:36.6420,-0.172,-0.997,0.243,1.041
2026-07-31 18:57:36.6420,-0.172,-0.997,0.243,1.041
2026-07-31 18:57:36.6430,-0.171,-0.995,0.243,1.038
2026-07-31 18:57:36.6570,-0.193,-0.998,0.226,1.041
2026-07-31 18:57:36.6630,-0.204,-0.995,0.203,1.036
2026-07-31 18:57:36.6730,-0.204,-0.986,0.183,1.023
2026-07-31 18:57:36.6830,-0.196,-0.966,0.177,1.001
2026-07-31 18:57:36.6940,-0.18,-0.948,0.177,0.981
2026-07-31 18:57:36.7040,-0.172,-0.944,0.18,0.976
2026-07-31 18:57:36.7420,-0.166,-0.928,0.203,0.964
2026-07-31 18:57:36.7420,-0.166,-0.928,0.203,0.964
2026-07-31 18:57:36.7420,-0.166,-0.928,0.203,0.964
2026-07-31 18:57:36.7440,-0.167,-0.93,0.198,0.965
2026-07-31 18:57:36.7570,-0.162,-0.935,0.196,0.969
2026-07-31 18:57:36.7630,-0.156,-0.927,0.197,0.96
2026-07-31 18:57:36.7740,-0.148,-0.932,0.2,0.965
2026-07-31 18:57:36.7840,-0.129,-0.93,0.208,0.962
2026-07-31 18:57:36.7940,-0.119,-0.926,0.21,0.957
2026-07-31 18:57:36.8040,-0.118,-0.921,0.209,0.952
2026-07-31 18:57:36.8400,-0.114,-0.933,0.213,0.964
2026-07-31 18:57:36.8410,-0.114,-0.933,0.213,0.964
2026-07-31 18:57:36.8410,-0.114,-0.933,0.213,0.964
2026-07-31 18:57:36.8430,-0.104,-0.947,0.208,0.975
2026-07-31 18:57:36.8570,-0.094,-0.972,0.208,0.998
2026-07-31 18:57:36.8640,-0.082,-0.996,0.217,1.023
2026-07-31 18:57:36.8740,-0.069,-1.031,0.223,1.057
2026-07-31 18:57:36.8840,-0.055,-1.065,0.225,1.09
2026-07-31 18:57:36.8940,-0.025,-1.08,0.236,1.106
2026-07-31 18:57:36.9040,-0.036,-1.105,0.261,1.136
2026-07-31 18:57:36.9400,0.01,-1.102,0.251,1.13
2026-07-31 18:57:36.9400,0.01,-1.102,0.251,1.13
2026-07-31 18:57:36.9400,0.01,-1.102,0.251,1.13
2026-07-31 18:57:36.9440,0.052,-1.055,0.258,1.087
2026-07-31 18:57:36.9570,0.055,-0.986,0.25,1.019
2026-07-31 18:57:36.9640,-0.125,-0.779,0.087,0.794
2026-07-31 18:57:36.9740,-0.195,-0.728,-0.192,0.778
2026-07-31 18:57:36.9840,-0.02,-0.763,0.023,0.764
2026-07-31 18:57:36.9940,0.078,-0.755,0.263,0.803
2026-07-31 18:57:37.0050,0.199,-0.797,0.317,0.881
2026-07-31 18:57:37.0400,-0.102,-0.772,0.06,0.781
2026-07-31 18:57:37.0410,-0.102,-0.772,0.06,0.781
2026-07-31 18:57:37.0410,-0.102,-0.772,0.06,0.781
2026-07-31 18:57:37.0440,-0.041,-0.84,-0.01,0.841
2026-07-31 18:57:37.0570,0.092,-0.975,0.231,1.006
2026-07-31 18:57:37.0640,0.247,-1.057,0.462,1.18
2026-07-31 18:57:37.0740,0.333,-1.116,0.628,1.323
2026-07-31 18:57:37.0840,0.346,-1.177,0.751,1.438
2026-07-31 18:57:37.0940,0.298,-1.227,0.812,1.501
2026-07-31 18:57:37.1050,0.256,-1.2,0.861,1.499
2026-07-31 18:57:37.1420,0.082,-1.025,0.729,1.26
2026-07-31 18:57:37.1430,0.082,-1.025,0.729,1.26
2026-07-31 18:57:37.1430,0.082,-1.025,0.729,1.26
2026-07-31 18:57:37.1440,0.031,-0.962,0.613,1.141
2026-07-31 18:57:37.1570,0.021,-0.895,0.49,1.021
2026-07-31 18:57:37.1640,0.021,-0.832,0.406,0.926
2026-07-31 18:57:37.1740,-0.009,-0.79,0.339,0.86
2026-07-31 18:57:37.1850,-0.033,-0.745,0.305,0.806
2026-07-31 18:57:37.1940,-0.058,-0.712,0.296,0.773
2026-07-31 18:57:37.2050,-0.087,-0.696,0.313,0.768
2026-07-31 18:57:37.2430,-0.167,-0.781,0.37,0.88
2026-07-31 18:57:37.2430,-0.167,-0.781,0.37,0.88
2026-07-31 18:57:37.2430,-0.167,-0.781,0.37,0.88
2026-07-31 18:57:37.2440,-0.165,-0.836,0.407,0.944
2026-07-31 18:57:37.2570,-0.142,-0.895,0.437,1.006
2026-07-31 18:57:37.2640,-0.092,-0.943,0.453,1.05
2026-07-31 18:57:37.2740,-0.039,-0.982,0.47,1.089
2026-07-31 18:57:37.2850,0.015,-1.005,0.492,1.119
2026-07-31 18:57:37.2940,0.051,-1.011,0.508,1.133
2026-07-31 18:57:37.3050,0.073,-1.003,0.513,1.129
2026-07-31 18:57:37.3430,0.021,-0.909,0.476,1.026
2026-07-31 18:57:37.3430,0.021,-0.909,0.476,1.026
2026-07-31 18:57:37.3430,0.021,-0.909,0.476,1.026
2026-07-31 18:57:37.3440,-0.029,-0.872,0.457,0.985
2026-07-31 18:57:37.3580,-0.079,-0.834,0.439,0.946
2026-07-31 18:57:37.3640,-0.125,-0.804,0.419,0.915
2026-07-31 18:57:37.3750,-0.168,-0.781,0.404,0.895
2026-07-31 18:57:37.3850,-0.207,-0.774,0.394,0.893
2026-07-31 18:57:37.3950,-0.235,-0.771,0.389,0.895
2026-07-31 18:57:37.4050,-0.26,-0.779,0.388,0.908
2026-07-31 18:57:37.4420,-0.282,-0.839,0.403,0.973
2026-07-31 18:57:37.4420,-0.282,-0.839,0.403,0.973
2026-07-31 18:57:37.4420,-0.282,-0.839,0.403,0.973
2026-07-31 18:57:37.4440,-0.276,-0.87,0.409,1.0
2026-07-31 18:57:37.4570,-0.263,-0.896,0.414,1.021
2026-07-31 18:57:37.4640,-0.235,-0.915,0.416,1.032
2026-07-31 18:57:37.4750,-0.195,-0.922,0.416,1.03
2026-07-31 18:57:37.4850,-0.154,-0.922,0.417,1.024
2026-07-31 18:57:37.4950,-0.115,-0.92,0.42,1.018
2026-07-31 18:57:37.5050,-0.082,-0.911,0.426,1.009
2026-07-31 18:57:37.5400,-0.022,-0.839,0.441,0.948
2026-07-31 18:57:37.5400,-0.022,-0.839,0.441,0.948
2026-07-31 18:57:37.5400,-0.022,-0.839,0.441,0.948
2026-07-31 18:57:37.5440,-0.024,-0.817,0.437,0.927
2026-07-31 18:57:37.5570,-0.032,-0.799,0.43,0.908
2026-07-31 18:57:37.5650,-0.045,-0.791,0.417,0.895
2026-07-31 18:57:37.5750,-0.062,-0.789,0.402,0.888
2026-07-31 18:57:37.5850,-0.08,-0.798,0.39,0.892
2026-07-31 18:57:37.5950,-0.097,-0.816,0.381,0.906
2026-07-31 18:57:37.6050,-0.114,-0.847,0.38,0.935
2026-07-31 18:57:37.6450,-0.149,-0.965,0.476,1.086
2026-07-31 18:57:37.6450,-0.149,-0.965,0.476,1.086
2026-07-31 18:57:37.6450,-0.149,-0.965,0.476,1.086
2026-07-31 18:57:37.6450,-0.149,-0.965,0.476,1.086
2026-07-31 18:57:37.6540,-0.149,-0.975,0.51,1.11
2026-07-31 18:57:37.6650,-0.145,-0.975,0.539,1.123
2026-07-31 18:57:37.6750,-0.139,-0.969,0.553,1.124
2026-07-31 18:57:37.6850,-0.126,-0.953,0.549,1.107
2026-07-31 18:57:37.6950,-0.109,-0.929,0.53,1.075
2026-07-31 18:57:37.7060,-0.094,-0.901,0.499,1.034
2026-07-31 18:57:37.7420,-0.077,-0.833,0.391,0.923
2026-07-31 18:57:37.7420,-0.077,-0.833,0.391,0.923
2026-07-31 18:57:37.7420,-0.077,-0.833,0.391,0.923
2026-07-31 18:57:37.7450,-0.08,-0.828,0.357,0.905
2026-07-31 18:57:37.7580,-0.089,-0.832,0.328,0.899
2026-07-31 18:57:37.7650,-0.094,-0.845,0.305,0.903
2026-07-31 18:57:37.7750,-0.094,-0.863,0.288,0.915
2026-07-31 18:57:37.7850,-0.097,-0.884,0.283,0.933
2026-07-31 18:57:37.7950,-0.096,-0.905,0.29,0.955
2026-07-31 18:57:37.8050,-0.09,-0.926,0.307,0.98
2026-07-31 18:57:37.8420,-0.088,-0.955,0.389,1.035
2026-07-31 18:57:37.8430,-0.088,-0.955,0.389,1.035
2026-07-31 18:57:37.8430,-0.088,-0.955,0.389,1.035
2026-07-31 18:57:37.8450,-0.098,-0.951,0.417,1.043
2026-07-31 18:57:37.8570,-0.113,-0.942,0.432,1.042
2026-07-31 18:57:37.8650,-0.128,-0.93,0.434,1.034
2026-07-31 18:57:37.8750,-0.141,-0.919,0.429,1.024
2026-07-31 18:57:37.8860,-0.149,-0.908,0.42,1.011
2026-07-31 18:57:37.8960,-0.148,-0.893,0.411,0.994
2026-07-31 18:57:37.9060,-0.138,-0.878,0.401,0.975
2026-07-31 18:57:37.9420,-0.104,-0.863,0.373,0.946
2026-07-31 18:57:37.9420,-0.104,-0.863,0.373,0.946
2026-07-31 18:57:37.9420,-0.104,-0.863,0.373,0.946
2026-07-31 18:57:37.9450,-0.099,-0.865,0.37,0.946
2026-07-31 18:57:37.9570,-0.098,-0.868,0.373,0.95
2026-07-31 18:57:37.9650,-0.1,-0.875,0.376,0.958
2026-07-31 18:57:37.9760,-0.101,-0.884,0.383,0.969
2026-07-31 18:57:37.9850,-0.104,-0.894,0.394,0.982
2026-07-31 18:57:37.9960,-0.105,-0.899,0.403,0.991
2026-07-31 18:57:38.0060,-0.105,-0.902,0.411,0.997
2026-07-31 18:57:38.0420,-0.099,-0.911,0.435,1.014
2026-07-31 18:57:38.0420,-0.099,-0.911,0.435,1.014
2026-07-31 18:57:38.0420,-0.099,-0.911,0.435,1.014
2026-07-31 18:57:38.0450,-0.095,-0.91,0.437,1.014
2026-07-31 18:57:38.0570,-0.091,-0.91,0.433,1.012
2026-07-31 18:57:38.0650,-0.086,-0.909,0.433,1.011
2026-07-31 18:57:38.0760,-0.082,-0.91,0.427,1.009
2026-07-31 18:57:38.0850,-0.081,-0.914,0.419,1.009
2026-07-31 18:57:38.0960,-0.084,-0.919,0.415,1.012
2026-07-31 18:57:38.1060,-0.083,-0.921,0.408,1.011
2026-07-31 18:57:38.1430,-0.12,-0.954,0.393,1.039
2026-07-31 18:57:38.1430,-0.12,-0.954,0.393,1.039
2026-07-31 18:57:38.1440,-0.12,-0.954,0.393,1.039
2026-07-31 18:57:38.1450,-0.129,-0.969,0.398,1.055
2026-07-31 18:57:38.1570,-0.133,-0.983,0.407,1.072
2026-07-31 18:57:38.1660,-0.129,-0.99,0.42,1.083
2026-07-31 18:57:38.1760,-0.124,-0.986,0.431,1.083
2026-07-31 18:57:38.1860,-0.111,-0.984,0.437,1.082
2026-07-31 18:57:38.1960,-0.101,-0.982,0.452,1.086
2026-07-31 18:57:38.2060,-0.093,-0.973,0.462,1.081
2026-07-31 18:57:38.2210,-0.091,-0.966,0.464,1.076
2026-07-31 18:57:38.2450,-0.09,-0.943,0.481,1.062
2026-07-31 18:57:38.2450,-0.09,-0.943,0.481,1.062
2026-07-31 18:57:38.2460,-0.094,-0.921,0.484,1.045
2026-07-31 18:57:38.2590,-0.093,-0.889,0.497,1.023
2026-07-31 18:57:38.2660,-0.099,-0.865,0.499,1.004
2026-07-31 18:57:38.2760,-0.11,-0.843,0.498,0.985
2026-07-31 18:57:38.2860,-0.128,-0.833,0.482,0.971
2026-07-31 18:57:38.2960,-0.132,-0.815,0.482,0.956
2026-07-31 18:57:38.3070,-0.127,-0.809,0.484,0.951
2026-07-31 18:57:38.3420,-0.104,-0.82,0.486,0.959
2026-07-31 18:57:38.3420,-0.104,-0.82,0.486,0.959
2026-07-31 18:57:38.3420,-0.104,-0.82,0.486,0.959
2026-07-31 18:57:38.3460,-0.104,-0.83,0.468,0.959
2026-07-31 18:57:38.3570,-0.108,-0.83,0.473,0.961
2026-07-31 18:57:38.3660,-0.109,-0.826,0.478,0.961
2026-07-31 18:57:38.3760,-0.126,-0.822,0.482,0.961
2026-07-31 18:57:38.3860,-0.134,-0.819,0.489,0.963
2026-07-31 18:57:38.3960,-0.141,-0.833,0.494,0.979
2026-07-31 18:57:38.4060,-0.154,-0.86,0.492,1.003
2026-07-31 18:57:38.4220,-0.169,-0.887,0.475,1.02
2026-07-31 18:57:38.4430,-0.195,-0.939,0.451,1.06
2026-07-31 18:57:38.4430,-0.195,-0.939,0.451,1.06
2026-07-31 18:57:38.4460,-0.208,-0.954,0.449,1.075
2026-07-31 18:57:38.4580,-0.216,-0.957,0.452,1.08
2026-07-31 18:57:38.4660,-0.217,-0.961,0.452,1.084
2026-07-31 18:57:38.4760,-0.212,-0.956,0.459,1.081
2026-07-31 18:57:38.4860,-0.203,-0.944,0.463,1.071
2026-07-31 18:57:38.4960,-0.19,-0.925,0.458,1.05
2026-07-31 18:57:38.5070,-0.174,-0.904,0.452,1.026
2026-07-31 18:57:38.5210,-0.16,-0.89,0.44,1.006
2026-07-31 18:57:38.5420,-0.146,-0.859,0.429,0.971
2026-07-31 18:57:38.5430,-0.146,-0.859,0.429,0.971
2026-07-31 18:57:38.5460,-0.148,-0.843,0.427,0.956
2026-07-31 18:57:38.5580,-0.153,-0.832,0.431,0.949
2026-07-31 18:57:38.5660,-0.162,-0.825,0.433,0.946
2026-07-31 18:57:38.5760,-0.17,-0.827,0.425,0.945
2026-07-31 18:57:38.5860,-0.176,-0.833,0.41,0.945
2026-07-31 18:57:38.5960,-0.174,-0.85,0.388,0.95
2026-07-31 18:57:38.6070,-0.175,-0.87,0.376,0.964
2026-07-31 18:57:38.6430,-0.183,-0.932,0.357,1.015
2026-07-31 18:57:38.6430,-0.183,-0.932,0.357,1.015
2026-07-31 18:57:38.6430,-0.183,-0.932,0.357,1.015
2026-07-31 18:57:38.6460,-0.174,-0.941,0.364,1.024
2026-07-31 18:57:38.6580,-0.153,-0.944,0.371,1.026
2026-07-31 18:57:38.6660,-0.131,-0.942,0.375,1.022
2026-07-31 18:57:38.6770,-0.116,-0.938,0.377,1.018
2026-07-31 18:57:38.6860,-0.101,-0.937,0.377,1.015
2026-07-31 18:57:38.6970,-0.094,-0.94,0.387,1.021
2026-07-31 18:57:38.7070,-0.094,-0.942,0.394,1.025
2026-07-31 18:57:38.7210,-0.094,-0.937,0.389,1.019
2026-07-31 18:57:38.7430,-0.123,-0.932,0.399,1.021
2026-07-31 18:57:38.7430,-0.123,-0.932,0.399,1.021
2026-07-31 18:57:38.7460,-0.141,-0.923,0.399,1.015
2026-07-31 18:57:38.7590,-0.156,-0.916,0.398,1.011
2026-07-31 18:57:38.7670,-0.165,-0.91,0.396,1.006
2026-07-31 18:57:38.7770,-0.167,-0.906,0.391,1.001
2026-07-31 18:57:38.7870,-0.166,-0.903,0.385,0.996
2026-07-31 18:57:38.7970,-0.162,-0.899,0.377,0.988
2026-07-31 18:57:38.8070,-0.151,-0.897,0.371,0.982
2026-07-31 18:57:38.8440,-0.13,-0.896,0.369,0.978
2026-07-31 18:57:38.8450,-0.13,-0.896,0.369,0.978
2026-07-31 18:57:38.8450,-0.13,-0.896,0.369,0.978
2026-07-31 18:57:38.8460,-0.129,-0.898,0.371,0.98
2026-07-31 18:57:38.8580,-0.132,-0.902,0.367,0.983
2026-07-31 18:57:38.8670,-0.138,-0.907,0.367,0.988
2026-07-31 18:57:38.8770,-0.14,-0.915,0.372,0.998
2026-07-31 18:57:38.8870,-0.149,-0.922,0.376,1.007
2026-07-31 18:57:38.8970,-0.157,-0.927,0.372,1.011
2026-07-31 18:57:38.9070,-0.167,-0.932,0.371,1.017
2026-07-31 18:57:38.9430,-0.174,-0.947,0.366,1.03
2026-07-31 18:57:38.9430,-0.174,-0.947,0.366,1.03
2026-07-31 18:57:38.9440,-0.174,-0.947,0.366,1.03
2026-07-31 18:57:38.9470,-0.175,-0.952,0.369,1.036
2026-07-31 18:57:38.9580,-0.172,-0.951,0.364,1.033
2026-07-31 18:57:38.9670,-0.167,-0.948,0.357,1.027
2026-07-31 18:57:38.9770,-0.163,-0.946,0.351,1.022
2026-07-31 18:57:38.9870,-0.158,-0.945,0.341,1.017
2026-07-31 18:57:38.9970,-0.156,-0.943,0.335,1.013
2026-07-31 18:57:39.0080,-0.152,-0.938,0.329,1.006
2026-07-31 18:57:39.0430,-0.153,-0.924,0.337,0.995
2026-07-31 18:57:39.0430,-0.153,-0.924,0.337,0.995
2026-07-31 18:57:39.0430,-0.153,-0.924,0.337,0.995
2026-07-31 18:57:39.0470,-0.155,-0.926,0.34,0.999
2026-07-31 18:57:39.0580,-0.156,-0.93,0.345,1.004
2026-07-31 18:57:39.0670,-0.153,-0.932,0.349,1.007
2026-07-31 18:57:39.0770,-0.149,-0.926,0.346,1.0
2026-07-31 18:57:39.0870,-0.142,-0.92,0.341,0.991
2026-07-31 18:57:39.0970,-0.141,-0.916,0.336,0.986
2026-07-31 18:57:39.1080,-0.144,-0.911,0.334,0.981
2026-07-31 18:57:39.1440,-0.158,-0.894,0.332,0.967
2026-07-31 18:57:39.1450,-0.158,-0.894,0.332,0.967
2026-07-31 18:57:39.1450,-0.158,-0.894,0.332,0.967
2026-07-31 18:57:39.1470,-0.161,-0.89,0.332,0.963
2026-07-31 18:57:39.1580,-0.167,-0.887,0.337,0.963
2026-07-31 18:57:39.1670,-0.168,-0.888,0.345,0.967
2026-07-31 18:57:39.1770,-0.168,-0.899,0.348,0.979
2026-07-31 18:57:39.1870,-0.164,-0.907,0.347,0.985
2026-07-31 18:57:39.1970,-0.16,-0.916,0.337,0.989
2026-07-31 18:57:39.2080,-0.161,-0.929,0.337,1.001
2026-07-31 18:57:39.2450,-0.172,-0.953,0.347,1.029
2026-07-31 18:57:39.2450,-0.172,-0.953,0.347,1.029
2026-07-31 18:57:39.2460,-0.172,-0.953,0.347,1.029
2026-07-31 18:57:39.2470,-0.169,-0.948,0.345,1.023
2026-07-31 18:57:39.2570,-0.169,-0.939,0.34,1.013
2026-07-31 18:57:39.2670,-0.171,-0.931,0.342,1.006
2026-07-31 18:57:39.2770,-0.176,-0.923,0.348,1.002
2026-07-31 18:57:39.2880,-0.187,-0.917,0.354,1.001
2026-07-31 18:57:39.2980,-0.202,-0.908,0.361,0.998
2026-07-31 18:57:39.3080,-0.214,-0.908,0.364,1.001
2026-07-31 18:57:39.3450,-0.229,-0.918,0.362,1.013
2026-07-31 18:57:39.3450,-0.229,-0.918,0.362,1.013
2026-07-31 18:57:39.3450,-0.229,-0.918,0.362,1.013
2026-07-31 18:57:39.3470,-0.217,-0.93,0.351,1.017
2026-07-31 18:57:39.3580,-0.205,-0.939,0.35,1.023
2026-07-31 18:57:39.3670,-0.196,-0.937,0.35,1.019
2026-07-31 18:57:39.3780,-0.19,-0.935,0.347,1.015
2026-07-31 18:57:39.3880,-0.187,-0.933,0.345,1.012
2026-07-31 18:57:39.3980,-0.188,-0.929,0.345,1.009
2026-07-31 18:57:39.4080,-0.191,-0.92,0.347,1.002
2026-07-31 18:57:39.4460,-0.21,-0.911,0.353,0.999
2026-07-31 18:57:39.4460,-0.21,-0.911,0.353,0.999
2026-07-31 18:57:39.4460,-0.21,-0.911,0.353,0.999
2026-07-31 18:57:39.4470,-0.209,-0.911,0.354,0.999
2026-07-31 18:57:39.4580,-0.205,-0.91,0.352,0.997
2026-07-31 18:57:39.4670,-0.202,-0.908,0.35,0.994
2026-07-31 18:57:39.4780,-0.197,-0.904,0.349,0.989
2026-07-31 18:57:39.4880,-0.193,-0.903,0.345,0.986
2026-07-31 18:57:39.4980,-0.19,-0.904,0.344,0.986
2026-07-31 18:57:39.5080,-0.192,-0.907,0.348,0.99
2026-07-31 18:57:39.5460,-0.203,-0.913,0.367,1.005
2026-07-31 18:57:39.5460,-0.203,-0.913,0.367,1.005
2026-07-31 18:57:39.5460,-0.203,-0.913,0.367,1.005
2026-07-31 18:57:39.5470,-0.201,-0.91,0.367,1.002
2026-07-31 18:57:39.5580,-0.195,-0.91,0.368,1.001
2026-07-31 18:57:39.5680,-0.193,-0.911,0.37,1.002
2026-07-31 18:57:39.5780,-0.192,-0.912,0.372,1.003
2026-07-31 18:57:39.5880,-0.191,-0.91,0.371,1.001
2026-07-31 18:57:39.5980,-0.193,-0.907,0.368,0.998
2026-07-31 18:57:39.6080,-0.194,-0.907,0.366,0.997
2026-07-31 18:57:39.6250,-0.194,-0.903,0.368,0.994
2026-07-31 18:57:39.6280,-0.195,-0.901,0.367,0.992
2026-07-31 18:57:39.6580,-0.191,-0.912,0.365,1.001
2026-07-31 18:57:39.6590,-0.191,-0.912,0.365,1.001
2026-07-31 18:57:39.6590,-0.191,-0.912,0.365,1.001
2026-07-31 18:57:39.6680,-0.191,-0.916,0.366,1.005
2026-07-31 18:57:39.6780,-0.19,-0.917,0.37,1.007
2026-07-31 18:57:39.6880,-0.186,-0.913,0.373,1.004
2026-07-31 18:57:39.6980,-0.184,-0.912,0.374,1.003
2026-07-31 18:57:39.7080,-0.184,-0.911,0.376,1.003
2026-07-31 18:57:39.7230,-0.184,-0.909,0.377,1.001
2026-07-31 18:57:39.7280,-0.186,-0.904,0.375,0.996
2026-07-31 18:57:39.7570,-0.184,-0.903,0.37,0.993
2026-07-31 18:57:39.7570,-0.184,-0.903,0.37,0.993
2026-07-31 18:57:39.7580,-0.184,-0.904,0.364,0.992
2026-07-31 18:57:39.7740,-0.183,-0.908,0.363,0.995
2026-07-31 18:57:39.7780,-0.178,-0.91,0.36,0.995
2026-07-31 18:57:39.7880,-0.174,-0.912,0.356,0.994
2026-07-31 18:57:39.7980,-0.173,-0.912,0.355,0.994
2026-07-31 18:57:39.8080,-0.173,-0.914,0.357,0.996
2026-07-31 18:57:39.8190,-0.176,-0.913,0.362,0.998
2026-07-31 18:57:39.8280,-0.179,-0.908,0.366,0.995
2026-07-31 18:57:39.8570,-0.182,-0.905,0.371,0.995
2026-07-31 18:57:39.8570,-0.182,-0.905,0.371,0.995
2026-07-31 18:57:39.8580,-0.179,-0.902,0.371,0.992
2026-07-31 18:57:39.8740,-0.177,-0.902,0.369,0.991
2026-07-31 18:57:39.8780,-0.176,-0.903,0.364,0.989
2026-07-31 18:57:39.8880,-0.175,-0.905,0.359,0.989
2026-07-31 18:57:39.8980,-0.175,-0.907,0.355,0.99
2026-07-31 18:57:39.9090,-0.181,-0.915,0.355,0.998
2026-07-31 18:57:39.9250,-0.184,-0.92,0.356,1.003
2026-07-31 18:57:39.9290,-0.186,-0.922,0.361,1.007
2026-07-31 18:57:39.9570,-0.186,-0.923,0.364,1.009
2026-07-31 18:57:39.9570,-0.186,-0.923,0.364,1.009
