time,gFx,gFy,gFz
2026-07-31 19:19:35.5770,-0.28,-0.983,-0.032,1.023
2026-07-31 19:19:35.5770,-0.28,-0.983,-0.032,1.023
2026-07-31 19:19:35.5770,-0.28,-0.983,-0.032,1.023
2026-07-31 19:19:35.5800,-0.409,-1.091,0.107,1.17
2026-07-31 19:19:35.5940,-0.291,-1.028,0.13,1.076
2026-07-31 19:19:35.6000,-0.184,-0.941,0.1,0.964
2026-07-31 19:19:35.6100,-0.201,-0.894,0.153,0.929
2026-07-31 19:19:35.6200,-0.245,-0.88,0.173,0.93
2026-07-31 19:19:35.6300,-0.285,-0.89,0.158,0.948
2026-07-31 19:19:35.6410,-0.304,-0.912,0.117,0.968
2026-07-31 19:19:35.6760,-0.276,-0.97,0.076,1.011
2026-07-31 19:19:35.6760,-0.276,-0.97,0.076,1.011
2026-07-31 19:19:35.6760,-0.276,-0.97,0.076,1.011
2026-07-31 19:19:35.6800,-0.27,-0.971,0.085,1.011
2026-07-31 19:19:35.6930,-0.267,-0.974,0.093,1.014
2026-07-31 19:19:35.7000,-0.269,-0.98,0.096,1.021
2026-07-31 19:19:35.7100,-0.283,-0.987,0.092,1.031
2026-07-31 19:19:35.7200,-0.293,-0.999,0.091,1.045
2026-07-31 19:19:35.7310,-0.29,-1.001,0.102,1.047
2026-07-31 19:19:35.7410,-0.279,-0.997,0.116,1.042
2026-07-31 19:19:35.7560,-0.269,-0.99,0.127,1.034
2026-07-31 19:19:35.7780,-0.262,-0.988,0.121,1.029
2026-07-31 19:19:35.7780,-0.262,-0.988,0.121,1.029
2026-07-31 19:19:35.7800,-0.256,-0.985,0.113,1.024
2026-07-31 19:19:35.7940,-0.247,-0.987,0.11,1.023
2026-07-31 19:19:35.8000,-0.228,-0.984,0.111,1.016
2026-07-31 19:19:35.8110,-0.214,-0.981,0.114,1.011
2026-07-31 19:19:35.8200,-0.201,-0.981,0.121,1.009
2026-07-31 19:19:35.8310,-0.192,-0.985,0.128,1.012
2026-07-31 19:19:35.8410,-0.181,-0.984,0.128,1.009
2026-07-31 19:19:35.8560,-0.169,-0.981,0.128,1.004
2026-07-31 19:19:35.8790,-0.16,-0.972,0.12,0.992
2026-07-31 19:19:35.8790,-0.16,-0.972,0.12,0.992
2026-07-31 19:19:35.8800,-0.169,-0.966,0.11,0.987
2026-07-31 19:19:35.8940,-0.176,-0.96,0.102,0.981
2026-07-31 19:19:35.9000,-0.183,-0.952,0.099,0.974
2026-07-31 19:19:35.9110,-0.186,-0.941,0.099,0.964
2026-07-31 19:19:35.9220,-0.189,-0.923,0.098,0.947
2026-07-31 19:19:35.9310,-0.199,-0.913,0.098,0.94
2026-07-31 19:19:35.9410,-0.21,-0.907,0.103,0.937
2026-07-31 19:19:35.9560,-0.223,-0.904,0.097,0.936
2026-07-31 19:19:35.9760,-0.233,-0.91,0.083,0.943
2026-07-31 19:19:35.9760,-0.233,-0.91,0.083,0.943
2026-07-31 19:19:35.9800,-0.226,-0.909,0.091,0.941
2026-07-31 19:19:35.9940,-0.233,-0.917,0.101,0.952
2026-07-31 19:19:36.0000,-0.244,-0.931,0.119,0.97
2026-07-31 19:19:36.0110,-0.263,-0.947,0.143,0.993
2026-07-31 19:19:36.0220,-0.285,-0.962,0.162,1.016
2026-07-31 19:19:36.0310,-0.297,-0.96,0.179,1.021
2026-07-31 19:19:36.0410,-0.304,-0.962,0.198,1.028
2026-07-31 19:19:36.0750,-0.241,-0.987,0.25,1.046
2026-07-31 19:19:36.0750,-0.241,-0.987,0.25,1.046
2026-07-31 19:19:36.0750,-0.241,-0.987,0.25,1.046
2026-07-31 19:19:36.0800,-0.201,-0.99,0.262,1.044
2026-07-31 19:19:36.0930,-0.195,-1.004,0.263,1.056
2026-07-31 19:19:36.1010,-0.176,-1.037,0.242,1.079
2026-07-31 19:19:36.1110,-0.152,-1.049,0.223,1.083
2026-07-31 19:19:36.1220,-0.171,-1.042,0.206,1.076
2026-07-31 19:19:36.1310,-0.181,-1.031,0.203,1.066
2026-07-31 19:19:36.1410,-0.196,-1.013,0.205,1.052
2026-07-31 19:19:36.1800,-0.276,-1.017,0.272,1.088
2026-07-31 19:19:36.1800,-0.276,-1.017,0.272,1.088
2026-07-31 19:19:36.1810,-0.276,-1.017,0.272,1.088
2026-07-31 19:19:36.1810,-0.276,-1.017,0.272,1.088
2026-07-31 19:19:36.1910,-0.265,-1.019,0.267,1.086
2026-07-31 19:19:36.2010,-0.238,-1.017,0.26,1.076
2026-07-31 19:19:36.2110,-0.198,-1.006,0.246,1.054
2026-07-31 19:19:36.2220,-0.153,-0.993,0.226,1.03
2026-07-31 19:19:36.2310,-0.11,-0.979,0.206,1.006
2026-07-31 19:19:36.2420,-0.075,-0.965,0.187,0.986
2026-07-31 19:19:36.2770,-0.08,-0.935,0.132,0.948
2026-07-31 19:19:36.2780,-0.08,-0.935,0.132,0.948
2026-07-31 19:19:36.2780,-0.08,-0.935,0.132,0.948
2026-07-31 19:19:36.2810,-0.12,-0.934,0.123,0.95
2026-07-31 19:19:36.2940,-0.166,-0.932,0.124,0.955
2026-07-31 19:19:36.3010,-0.2,-0.926,0.129,0.956
2026-07-31 19:19:36.3110,-0.206,-0.916,0.141,0.949
2026-07-31 19:19:36.3220,-0.185,-0.9,0.175,0.935
2026-07-31 19:19:36.3310,-0.138,-0.889,0.221,0.926
2026-07-31 19:19:36.3410,-0.084,-0.892,0.283,0.94
2026-07-31 19:19:36.3510,-0.035,-0.927,0.316,0.98
2026-07-31 19:19:36.3770,0.061,-0.978,0.355,1.042
2026-07-31 19:19:36.3770,0.061,-0.978,0.355,1.042
2026-07-31 19:19:36.3810,0.091,-1.004,0.361,1.071
2026-07-31 19:19:36.3940,0.104,-1.027,0.345,1.088
2026-07-31 19:19:36.4010,0.095,-1.055,0.303,1.102
2026-07-31 19:19:36.4110,0.058,-1.061,0.284,1.1
2026-07-31 19:19:36.4220,-0.016,-1.08,0.236,1.106
2026-07-31 19:19:36.4310,-0.097,-1.092,0.152,1.107
2026-07-31 19:19:36.4420,-0.168,-1.08,0.099,1.097
2026-07-31 19:19:36.4760,-0.182,-1.039,0.124,1.062
2026-07-31 19:19:36.4770,-0.182,-1.039,0.124,1.062
2026-07-31 19:19:36.4770,-0.182,-1.039,0.124,1.062
2026-07-31 19:19:36.4810,-0.166,-1.025,0.179,1.054
2026-07-31 19:19:36.4940,-0.162,-1.007,0.234,1.046
2026-07-31 19:19:36.5010,-0.169,-0.981,0.256,1.028
2026-07-31 19:19:36.5110,-0.161,-0.957,0.258,1.004
2026-07-31 19:19:36.5220,-0.152,-0.917,0.277,0.97
2026-07-31 19:19:36.5310,-0.138,-0.898,0.272,0.948
2026-07-31 19:19:36.5420,-0.123,-0.883,0.225,0.919
2026-07-31 19:19:36.5780,-0.097,-0.887,0.121,0.9
2026-07-31 19:19:36.5780,-0.097,-0.887,0.121,0.9
2026-07-31 19:19:36.5780,-0.097,-0.887,0.121,0.9
2026-07-31 19:19:36.5810,-0.112,-0.913,0.118,0.927
2026-07-31 19:19:36.5940,-0.144,-0.946,0.135,0.966
2026-07-31 19:19:36.6010,-0.169,-0.975,0.162,1.003
2026-07-31 19:19:36.6120,-0.202,-1.002,0.192,1.04
2026-07-31 19:19:36.6220,-0.227,-1.016,0.207,1.061
2026-07-31 19:19:36.6320,-0.255,-1.025,0.208,1.077
2026-07-31 19:19:36.6420,-0.265,-1.023,0.192,1.074
2026-07-31 19:19:36.6780,-0.219,-0.931,0.097,0.961
2026-07-31 19:19:36.6780,-0.219,-0.931,0.097,0.961
2026-07-31 19:19:36.6780,-0.219,-0.931,0.097,0.961
2026-07-31 19:19:36.6810,-0.261,-0.897,-0.016,0.934
2026-07-31 19:19:36.6940,-0.207,-0.879,0.011,0.903
2026-07-31 19:19:36.7010,-0.198,-0.894,0.115,0.923
2026-07-31 19:19:36.7120,-0.222,-0.951,0.132,0.985
2026-07-31 19:19:36.7210,-0.219,-0.947,0.166,0.986
2026-07-31 19:19:36.7320,-0.202,-0.93,0.198,0.972
2026-07-31 19:19:36.7420,-0.178,-0.919,0.237,0.966
2026-07-31 19:19:36.7570,-0.16,-0.92,0.262,0.97
2026-07-31 19:19:36.7800,-0.15,-0.908,0.26,0.956
2026-07-31 19:19:36.7800,-0.15,-0.908,0.26,0.956
2026-07-31 19:19:36.7810,-0.152,-0.906,0.233,0.948
2026-07-31 19:19:36.7930,-0.152,-0.912,0.199,0.946
2026-07-31 19:19:36.8010,-0.162,-0.917,0.164,0.946
2026-07-31 19:19:36.8120,-0.172,-0.921,0.128,0.946
2026-07-31 19:19:36.8210,-0.178,-0.931,0.1,0.953
2026-07-31 19:19:36.8320,-0.186,-0.948,0.085,0.97
2026-07-31 19:19:36.8420,-0.197,-0.964,0.089,0.988
2026-07-31 19:19:36.8570,-0.213,-0.982,0.106,1.01
2026-07-31 19:19:36.8790,-0.253,-1.0,0.168,1.045
2026-07-31 19:19:36.8790,-0.253,-1.0,0.168,1.045
2026-07-31 19:19:36.8810,-0.272,-1.004,0.201,1.059
2026-07-31 19:19:36.8940,-0.285,-1.006,0.235,1.072
2026-07-31 19:19:36.9010,-0.286,-1.003,0.262,1.075
2026-07-31 19:19:36.9120,-0.279,-0.989,0.286,1.067
2026-07-31 19:19:36.9220,-0.268,-0.972,0.301,1.052
2026-07-31 19:19:36.9320,-0.258,-0.949,0.322,1.035
2026-07-31 19:19:36.9420,-0.265,-0.944,0.327,1.034
2026-07-31 19:19:36.9800,-0.255,-0.879,0.301,0.963
2026-07-31 19:19:36.9800,-0.255,-0.879,0.301,0.963
2026-07-31 19:19:36.9800,-0.255,-0.879,0.301,0.963
2026-07-31 19:19:36.9810,-0.248,-0.855,0.278,0.933
2026-07-31 19:19:36.9940,-0.252,-0.833,0.251,0.906
2026-07-31 19:19:37.0020,-0.254,-0.823,0.225,0.89
2026-07-31 19:19:37.0120,-0.26,-0.831,0.203,0.894
2026-07-31 19:19:37.0220,-0.255,-0.846,0.19,0.904
2026-07-31 19:19:37.0320,-0.247,-0.865,0.179,0.917
2026-07-31 19:19:37.0420,-0.23,-0.88,0.179,0.927
2026-07-31 19:19:37.0780,-0.205,-0.944,0.195,0.985
2026-07-31 19:19:37.0780,-0.205,-0.944,0.195,0.985
2026-07-31 19:19:37.0780,-0.205,-0.944,0.195,0.985
2026-07-31 19:19:37.0820,-0.202,-0.955,0.201,0.997
2026-07-31 19:19:37.0940,-0.204,-0.957,0.209,1.001
2026-07-31 19:19:37.1020,-0.209,-0.954,0.217,1.0
2026-07-31 19:19:37.1120,-0.216,-0.947,0.226,0.997
2026-07-31 19:19:37.1220,-0.219,-0.939,0.236,0.993
2026-07-31 19:19:37.1320,-0.223,-0.93,0.242,0.987
2026-07-31 19:19:37.1430,-0.225,-0.922,0.247,0.981
2026-07-31 19:19:37.1780,-0.252,-0.919,0.241,0.983
2026-07-31 19:19:37.1790,-0.252,-0.919,0.241,0.983
2026-07-31 19:19:37.1790,-0.252,-0.919,0.241,0.983
2026-07-31 19:19:37.1820,-0.264,-0.921,0.241,0.988
2026-07-31 19:19:37.1940,-0.271,-0.925,0.244,0.994
2026-07-31 19:19:37.2020,-0.277,-0.931,0.24,1.001
2026-07-31 19:19:37.2120,-0.274,-0.936,0.235,1.003
2026-07-31 19:19:37.2220,-0.26,-0.931,0.237,0.995
2026-07-31 19:19:37.2320,-0.246,-0.928,0.235,0.988
2026-07-31 19:19:37.2430,-0.236,-0.924,0.234,0.982
2026-07-31 19:19:37.2580,-0.231,-0.925,0.231,0.981
2026-07-31 19:19:37.2800,-0.227,-0.939,0.226,0.992
2026-07-31 19:19:37.2800,-0.227,-0.939,0.226,0.992
2026-07-31 19:19:37.2820,-0.217,-0.948,0.228,0.999
2026-07-31 19:19:37.2940,-0.207,-0.959,0.229,1.007
2026-07-31 19:19:37.3020,-0.199,-0.975,0.231,1.022
2026-07-31 19:19:37.3120,-0.19,-0.987,0.239,1.033
2026-07-31 19:19:37.3220,-0.185,-1.0,0.241,1.045
2026-07-31 19:19:37.3330,-0.182,-1.003,0.247,1.049
2026-07-31 19:19:37.3420,-0.182,-1.006,0.244,1.051
2026-07-31 19:19:37.3790,-0.219,-0.995,0.245,1.048
2026-07-31 19:19:37.3790,-0.219,-0.995,0.245,1.048
2026-07-31 19:19:37.3790,-0.219,-0.995,0.245,1.048
2026-07-31 19:19:37.3820,-0.241,-0.986,0.234,1.042
2026-07-31 19:19:37.3950,-0.254,-0.974,0.226,1.032
2026-07-31 19:19:37.4020,-0.264,-0.963,0.23,1.025
2026-07-31 19:19:37.4130,-0.268,-0.95,0.233,1.014
2026-07-31 19:19:37.4230,-0.261,-0.943,0.239,1.007
2026-07-31 19:19:37.4330,-0.245,-0.939,0.245,1.001
2026-07-31 19:19:37.4430,-0.223,-0.934,0.248,0.992
2026-07-31 19:19:37.4790,-0.126,-0.904,0.256,0.948
2026-07-31 19:19:37.4790,-0.126,-0.904,0.256,0.948
2026-07-31 19:19:37.4790,-0.126,-0.904,0.256,0.948
2026-07-31 19:19:37.4820,-0.095,-0.912,0.262,0.954
2026-07-31 19:19:37.4950,-0.072,-0.924,0.27,0.965
2026-07-31 19:19:37.5030,-0.063,-0.951,0.266,0.99
2026-07-31 19:19:37.5130,-0.072,-0.978,0.258,1.014
2026-07-31 19:19:37.5230,-0.09,-1.007,0.26,1.044
2026-07-31 19:19:37.5330,-0.126,-1.034,0.266,1.075
2026-07-31 19:19:37.5430,-0.175,-1.04,0.282,1.092
2026-07-31 19:19:37.5810,-0.274,-0.977,0.36,1.077
2026-07-31 19:19:37.5810,-0.274,-0.977,0.36,1.077
2026-07-31 19:19:37.5810,-0.274,-0.977,0.36,1.077
2026-07-31 19:19:37.5830,-0.282,-0.952,0.374,1.061
2026-07-31 19:19:37.5940,-0.28,-0.927,0.366,1.035
2026-07-31 19:19:37.6020,-0.266,-0.898,0.356,1.002
2026-07-31 19:19:37.6130,-0.23,-0.873,0.342,0.965
2026-07-31 19:19:37.6230,-0.197,-0.85,0.324,0.931
2026-07-31 19:19:37.6330,-0.167,-0.83,0.312,0.902
2026-07-31 19:19:37.6430,-0.149,-0.817,0.305,0.885
2026-07-31 19:19:37.6820,-0.156,-0.813,0.316,0.886
2026-07-31 19:19:37.6820,-0.156,-0.813,0.316,0.886
2026-07-31 19:19:37.6820,-0.156,-0.813,0.316,0.886
2026-07-31 19:19:37.6830,-0.163,-0.825,0.345,0.909
2026-07-31 19:19:37.6940,-0.176,-0.85,0.376,0.946
2026-07-31 19:19:37.7030,-0.18,-0.886,0.415,0.995
2026-07-31 19:19:37.7130,-0.177,-0.93,0.44,1.044
2026-07-31 19:19:37.7230,-0.183,-0.968,0.443,1.08
2026-07-31 19:19:37.7330,-0.19,-1.004,0.436,1.111
2026-07-31 19:19:37.7430,-0.191,-1.029,0.437,1.134
2026-07-31 19:19:37.7800,-0.187,-1.023,0.4,1.114
2026-07-31 19:19:37.7810,-0.187,-1.023,0.4,1.114
2026-07-31 19:19:37.7810,-0.187,-1.023,0.4,1.114
2026-07-31 19:19:37.7830,-0.19,-1.004,0.387,1.093
2026-07-31 19:19:37.7940,-0.199,-0.974,0.372,1.061
2026-07-31 19:19:37.8030,-0.202,-0.943,0.357,1.028
2026-07-31 19:19:37.8130,-0.203,-0.912,0.347,0.997
2026-07-31 19:19:37.8230,-0.206,-0.888,0.339,0.973
2026-07-31 19:19:37.8330,-0.213,-0.872,0.332,0.957
2026-07-31 19:19:37.8430,-0.212,-0.861,0.325,0.944
2026-07-31 19:19:37.8780,-0.215,-0.872,0.337,0.959
2026-07-31 19:19:37.8780,-0.215,-0.872,0.337,0.959
2026-07-31 19:19:37.8790,-0.215,-0.872,0.337,0.959
2026-07-31 19:19:37.8830,-0.212,-0.888,0.345,0.976
2026-07-31 19:19:37.8940,-0.214,-0.906,0.351,0.995
2026-07-31 19:19:37.9030,-0.223,-0.929,0.349,1.017
2026-07-31 19:19:37.9130,-0.214,-0.95,0.346,1.033
2026-07-31 19:19:37.9230,-0.207,-0.964,0.339,1.043
2026-07-31 19:19:37.9330,-0.197,-0.975,0.33,1.048
2026-07-31 19:19:37.9440,-0.187,-0.982,0.32,1.05
2026-07-31 19:19:37.9810,-0.162,-0.952,0.288,1.008
2026-07-31 19:19:37.9810,-0.162,-0.952,0.288,1.008
2026-07-31 19:19:37.9810,-0.162,-0.952,0.288,1.008
2026-07-31 19:19:37.9830,-0.163,-0.937,0.286,0.993
2026-07-31 19:19:37.9950,-0.166,-0.922,0.282,0.978
2026-07-31 19:19:38.0030,-0.167,-0.903,0.281,0.96
2026-07-31 19:19:38.0130,-0.171,-0.885,0.275,0.942
2026-07-31 19:19:38.0240,-0.173,-0.874,0.268,0.93
2026-07-31 19:19:38.0340,-0.175,-0.865,0.261,0.92
2026-07-31 19:19:38.0440,-0.181,-0.862,0.251,0.916
2026-07-31 19:19:38.0790,-0.192,-0.909,0.259,0.964
2026-07-31 19:19:38.0790,-0.192,-0.909,0.259,0.964
2026-07-31 19:19:38.0790,-0.192,-0.909,0.259,0.964
2026-07-31 19:19:38.0830,-0.192,-0.928,0.261,0.983
2026-07-31 19:19:38.0930,-0.192,-0.947,0.258,1.0
2026-07-31 19:19:38.1030,-0.195,-0.967,0.252,1.018
2026-07-31 19:19:38.1130,-0.201,-0.98,0.248,1.031
2026-07-31 19:19:38.1240,-0.204,-0.989,0.245,1.039
2026-07-31 19:19:38.1340,-0.201,-0.985,0.251,1.036
2026-07-31 19:19:38.1440,-0.203,-0.987,0.251,1.038
2026-07-31 19:19:38.1800,-0.199,-0.989,0.267,1.044
2026-07-31 19:19:38.1800,-0.199,-0.989,0.267,1.044
2026-07-31 19:19:38.1800,-0.199,-0.989,0.267,1.044
2026-07-31 19:19:38.1830,-0.199,-0.983,0.263,1.037
2026-07-31 19:19:38.1950,-0.2,-0.972,0.258,1.025
2026-07-31 19:19:38.2040,-0.208,-0.957,0.251,1.011
2026-07-31 19:19:38.2140,-0.212,-0.941,0.241,0.994
2026-07-31 19:19:38.2240,-0.213,-0.93,0.232,0.982
2026-07-31 19:19:38.2340,-0.22,-0.92,0.227,0.973
2026-07-31 19:19:38.2440,-0.22,-0.915,0.225,0.968
2026-07-31 19:19:38.2610,-0.216,-0.909,0.225,0.961
2026-07-31 19:19:38.2640,-0.207,-0.914,0.225,0.964
2026-07-31 19:19:38.2940,-0.181,-0.946,0.241,0.993
2026-07-31 19:19:38.2940,-0.181,-0.946,0.241,0.993
2026-07-31 19:19:38.2940,-0.181,-0.946,0.241,0.993
2026-07-31 19:19:38.3030,-0.174,-0.957,0.244,1.003
2026-07-31 19:19:38.3140,-0.167,-0.967,0.249,1.012
2026-07-31 19:19:38.3240,-0.162,-0.975,0.254,1.02
2026-07-31 19:19:38.3340,-0.163,-0.981,0.262,1.028
2026-07-31 19:19:38.3440,-0.163,-0.983,0.266,1.031
2026-07-31 19:19:38.3600,-0.157,-0.985,0.265,1.032
2026-07-31 19:19:38.3640,-0.162,-0.987,0.26,1.033
2026-07-31 19:19:38.3930,-0.166,-0.973,0.248,1.018
2026-07-31 19:19:38.3940,-0.166,-0.973,0.248,1.018
2026-07-31 19:19:38.3940,-0.166,-0.973,0.248,1.018
2026-07-31 19:19:38.4030,-0.166,-0.961,0.24,1.004
2026-07-31 19:19:38.4140,-0.168,-0.955,0.232,0.997
2026-07-31 19:19:38.4240,-0.168,-0.953,0.223,0.993
2026-07-31 19:19:38.4340,-0.163,-0.954,0.213,0.991
2026-07-31 19:19:38.4440,-0.158,-0.958,0.208,0.993
2026-07-31 19:19:38.4590,-0.154,-0.964,0.204,0.997
2026-07-31 19:19:38.4640,-0.149,-0.967,0.198,0.998
2026-07-31 19:19:38.4920,-0.145,-0.976,0.2,1.007
2026-07-31 19:19:38.4920,-0.145,-0.976,0.2,1.007
2026-07-31 19:19:38.4940,-0.149,-0.984,0.209,1.017
2026-07-31 19:19:38.5110,-0.153,-0.99,0.222,1.026
2026-07-31 19:19:38.5140,-0.157,-0.989,0.235,1.029
2026-07-31 19:19:38.5240,-0.156,-0.984,0.244,1.026
2026-07-31 19:19:38.5340,-0.151,-0.979,0.25,1.022
2026-07-31 19:19:38.5440,-0.149,-0.973,0.252,1.016
2026-07-31 19:19:38.5590,-0.148,-0.966,0.249,1.008
2026-07-31 19:19:38.5640,-0.151,-0.963,0.24,1.004
2026-07-31 19:19:38.5900,-0.155,-0.959,0.223,0.997
2026-07-31 19:19:38.5910,-0.155,-0.959,0.223,0.997
2026-07-31 19:19:38.5940,-0.159,-0.961,0.215,0.998
2026-07-31 19:19:38.6040,-0.159,-0.96,0.209,0.995
2026-07-31 19:19:38.6140,-0.16,-0.955,0.207,0.99
2026-07-31 19:19:38.6240,-0.164,-0.955,0.206,0.991
2026-07-31 19:19:38.6340,-0.167,-0.954,0.207,0.99
2026-07-31 19:19:38.6440,-0.171,-0.954,0.209,0.991
2026-07-31 19:19:38.6600,-0.174,-0.956,0.21,0.994
2026-07-31 19:19:38.6640,-0.179,-0.959,0.211,0.998
2026-07-31 19:19:38.6910,-0.165,-0.962,0.211,0.999
2026-07-31 19:19:38.6910,-0.165,-0.962,0.211,0.999
2026-07-31 19:19:38.6940,-0.164,-0.964,0.21,1.0
2026-07-31 19:19:38.7110,-0.165,-0.966,0.207,1.002
2026-07-31 19:19:38.7140,-0.168,-0.968,0.205,1.004
2026-07-31 19:19:38.7240,-0.173,-0.971,0.204,1.007
2026-07-31 19:19:38.7340,-0.179,-0.976,0.203,1.013
2026-07-31 19:19:38.7450,-0.183,-0.978,0.204,1.016
2026-07-31 19:19:38.7610,-0.184,-0.976,0.203,1.014
2026-07-31 19:19:38.7640,-0.184,-0.977,0.203,1.015
2026-07-31 19:19:38.7910,-0.188,-0.98,0.202,1.018
2026-07-31 19:19:38.7920,-0.188,-0.98,0.202,1.018
2026-07-31 19:19:38.7940,-0.191,-0.978,0.203,1.017
2026-07-31 19:19:38.8110,-0.195,-0.976,0.203,1.016
2026-07-31 19:19:38.8140,-0.199,-0.976,0.205,1.017
2026-07-31 19:19:38.8250,-0.197,-0.974,0.206,1.015
2026-07-31 19:19:38.8340,-0.195,-0.973,0.204,1.013
2026-07-31 19:19:38.8450,-0.187,-0.968,0.204,1.007
2026-07-31 19:19:38.8610,-0.18,-0.962,0.2,0.999
2026-07-31 19:19:38.8650,-0.172,-0.958,0.198,0.993
2026-07-31 19:19:38.8910,-0.165,-0.953,0.193,0.986
2026-07-31 19:19:38.8910,-0.165,-0.953,0.193,0.986
2026-07-31 19:19:38.8940,-0.167,-0.95,0.192,0.983
2026-07-31 19:19:38.9110,-0.17,-0.951,0.191,0.985
2026-07-31 19:19:38.9140,-0.174,-0.949,0.193,0.984
2026-07-31 19:19:38.9240,-0.178,-0.949,0.192,0.984
2026-07-31 19:19:38.9350,-0.181,-0.949,0.187,0.984
2026-07-31 19:19:38.9450,-0.178,-0.954,0.183,0.988
2026-07-31 19:19:38.9610,-0.178,-0.957,0.18,0.99
2026-07-31 19:19:38.9650,-0.176,-0.96,0.176,0.992
2026-07-31 19:19:38.9930,-0.176,-0.968,0.17,0.998
2026-07-31 19:19:38.9930,-0.176,-0.968,0.17,0.998
2026-07-31 19:19:38.9940,-0.176,-0.971,0.167,1.001
2026-07-31 19:19:39.0100,-0.175,-0.973,0.168,1.003
2026-07-31 19:19:39.0140,-0.171,-0.975,0.168,1.004
2026-07-31 19:19:39.0250,-0.17,-0.977,0.167,1.006
2026-07-31 19:19:39.0350,-0.168,-0.975,0.168,1.004
2026-07-31 19:19:39.0450,-0.169,-0.976,0.169,1.005
2026-07-31 19:19:39.0610,-0.168,-0.974,0.172,1.003
2026-07-31 19:19:39.0650,-0.171,-0.973,0.173,1.003
2026-07-31 19:19:39.0900,-0.175,-0.972,0.176,1.003
2026-07-31 19:19:39.0910,-0.175,-0.972,0.176,1.003
2026-07-31 19:19:39.0940,-0.178,-0.971,0.177,1.003
2026-07-31 19:19:39.1110,-0.18,-0.969,0.176,1.001
2026-07-31 19:19:39.1150,-0.182,-0.969,0.176,1.002
2026-07-31 19:19:39.1250,-0.181,-0.969,0.176,1.001
2026-07-31 19:19:39.1350,-0.18,-0.966,0.175,0.998
2026-07-31 19:19:39.1450,-0.18,-0.964,0.173,0.996
2026-07-31 19:19:39.1600,-0.179,-0.963,0.17,0.994
2026-07-31 19:19:39.1650,-0.177,-0.962,0.166,0.992
2026-07-31 19:19:39.1920,-0.18,-0.961,0.165,0.992
